indicator_id,indicator_type,indicator_value,campaign_id,confidence,tlp,source,source_sensitivity,first_seen,last_seen,is_active
IOC-004705,sha256,882a6f9b8c362321ab40bc20c6874dd600bcffffcef36d58665656b63d01ae9a,CMP-0127,85,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004706,sha256,88a596d1334d70fc4b77063edc4b4c14bd2b4156b975eb6d2ad93e89be1bdb23,CMP-0127,80,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004707,sha256,88e87d6429e76c59f6f2a0e7976cd28a88186275f6b0f6a4f26618ffa3328c62,CMP-0127,85,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004708,sha256,89215607de26104017e49b75ee70944847ffb4f69599a93f924218079d07bd26,CMP-0127,83,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004709,sha256,897b6f79119f39aa62c110d9efeb08484252eb0cc81db101b0512cf5b258f312,CMP-0132,82,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004710,sha256,899b861c83f1cf4025df075655e9b34c6f47634cff67d9c7111ab943f7a0a958,CMP-0127,90,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004711,sha256,8a095a35e0408ea60df3c578d917693c02caf354c436c8fe74710185aea6ff0d,CMP-0127,88,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004712,sha256,8a322a3aefb542801e2964d5346cd91067b23f20becd26ec6a64f13c63a52614,CMP-0127,86,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004713,sha256,8a5c932098abb101fc95e287f6248f9f05acdd923cfee8543101ba30ba8ed7b0,CMP-0127,80,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004714,sha256,8b60eb4282daf48b4fcdf5f598de75f11aaf6c509d305c23b205229bfbdaa495,CMP-0145,84,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004715,sha256,8c05d43f799aaad9c0cff5207671d76693dfd4e181def21543e7bf30c4425ab2,CMP-0127,93,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004716,sha256,8c49a01abea631fd589e53064cc815058097882ef439ccbe21f41829466f1970,CMP-0127,95,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004717,sha256,8cb9e79a9675124ab5d740f8ea209c5b44e0658c4c11575ce6c8e02b44d5160d,CMP-0132,90,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004718,sha256,8cd52f06c89d2e2a22c35b9a363b802cdf4725b73116ed58a48cbf25ccc76c55,CMP-0127,94,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004719,sha256,8d40b357a9e436bcad001146b1114bd6814029502399ce6f7d53df01e686c3e4,CMP-0127,86,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004720,sha256,8d808fb89a9f9b6428090e4b371715bc552e4db4ef4e09c814b0b8be374b729c,CMP-0126,89,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004721,sha256,8daf482306aaa19830da19408d2f7b7bcb579e4067eae9c85627ab6fcd7015bb,CMP-0132,92,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004722,sha256,8dcc6d4480266b140eb989d6cbe68cb58352710933cd0b735366cf00644c44f0,CMP-0126,90,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004723,sha256,8e51a36bae76aacbe6b4f33494e90fce1356f36e587b6a989fb51259226b3ecc,CMP-0132,83,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004724,sha256,8e6985ac51e02e35f2193aeb7812ddea02e106f4aa284cc13ba7ce48dd85e1d6,CMP-0132,83,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004725,sha256,8e92cbdcccdfe7baac62ed1ecc0f2d9463b6482dd455daef5bb5778367ef4d73,CMP-0121,83,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004726,sha256,8f2f3c56e3354813757112104dae39454fe3ec92ab2b6154ddabf92b854f60f5,CMP-0127,95,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004727,sha256,8fdcb4b268631f3914c8fe9f9c871cd37e5910d776ea1e9ddcf2e169047ed103,CMP-0127,83,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004728,sha256,9027343c71afd5fb947e2250a65ea28eb1198b9e899466d9d33373dc29623a52,CMP-0127,92,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004729,sha256,909831de541cd7e9b190645f4f3bad0e28dfbac503a11388531d50371ead058e,CMP-0127,88,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004730,sha256,91135838c82e88e2625ff95199184bbac5d44558a3d741363b4377d87b9c22da,CMP-0127,90,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004731,sha256,9164db5a23b56ef88c946b4cc3ef0d59540e1dd6303769c6a4587ce2be782e1c,CMP-0132,82,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004732,sha256,920823ca2ba0bda3cbac767246053642825ed4d2568c3cb4b8a3816304914adf,CMP-0132,94,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004733,sha256,924956bab92c063a8a9fc437c73db2dbb4b21ee822dfa65219895f746e14695c,CMP-0127,86,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004734,sha256,92a33f3fcf6e13061bb9a3623203381da3ab07e232fecd5e171f112f7d7c9e6f,CMP-0127,85,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004735,sha256,92cf91e91b717099913999d8e9879b87f964ff1e2f5b65073ff37920a4e0d93d,CMP-0132,91,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004736,sha256,931a73a541b2dcf7a0a26a580676aa334faafd02fb55f9d0d0e9fa03c9668da9,CMP-0127,80,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004737,sha256,93c66a99df04c7fa8f4903f23a5910c895a846a80570eb9874289b68067087ec,CMP-0127,95,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004738,sha256,948db5fa5be9badd98dea47bc8c943e2bd03cda98b01d9d02cd3ed2acbcf812c,CMP-0127,91,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004739,sha256,959be7e7f46f4d513de554a8927ab7a994a0d9813acbcd38cdd1a3c940694501,CMP-0132,80,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004740,sha256,9642fa0eeb100711a0942e7c67bf05694451bb0ea2911f26adef8c78d5f378f5,CMP-0127,91,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004741,sha256,9646964e2d9c4d80b9cec9ae34f443c73e5bb084b45b1a65cba7105ef44ca424,CMP-0132,82,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004742,sha256,970f93abfefb3c91607e5ac816b2a0f2674cdc773c93a18452c1315e7e9b8caf,CMP-0127,91,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004743,sha256,9713c2d1d47e780f24933090bf1a68ca4b027172b38644ba6e84fd88819aa2ac,CMP-0132,81,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004744,sha256,9730f1ab75fa57fbb66079f0cce3cc17cf640bbf64833803f9291e95983d8a3e,CMP-0127,94,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004745,sha256,97c0eb6bfc603e83bbf7463642595a83a3eed5a2a87d7bb9cec01f8a36c0e805,CMP-0127,91,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004746,sha256,9871a1bc30414fff9ffde6e57d22903984ef6530b7aa268ddb8848a9ecb23572,CMP-0127,87,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004747,sha256,98a0f7ee0e4d814a846e44e27fcd1533e337eb92dd4221a104b6b63162a0ba8f,CMP-0126,92,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004748,sha256,98fa507f8932a1656cf39a2e41f54360eb9c422d16b3af8aae84efd7d6810974,CMP-0127,89,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004749,sha256,99fb9eff57dbfc3670fdb7b3167087c82e2b035c93cfbc23760714e791d7d29a,CMP-0127,89,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004750,sha256,9a31548113d1e091b4f34166f63fecde3dd1e62ebed47f425de3ef1a4d24472c,CMP-0127,84,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004751,sha256,9a4ed8f483dba34247e8880eaf7fe97e07abf306d7c5a181c7f309da64339ec8,CMP-0127,94,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004752,sha256,9ac494a950c8595df83d3eac4149933c4b5fa837d35455084442075febe7cd84,CMP-0127,90,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004753,sha256,9b0614bee1ce0b9eb177f176bffe0394c777908a134e4265f76fe9564034974f,CMP-0127,93,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004754,sha256,9b3fcfc4d2a49ea090714d896a06c7c90a8b813ae89c6a7c0e244e92a42294d6,CMP-0127,87,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004755,sha256,9b5c044c8f36c9bcdb1ece72f95894ccd4413e753db485416a646e2d8b05ecbc,CMP-0127,89,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004756,sha256,9c63f33a39374c63a13475e45dbf706e286d956991da96f7e2e4798dea877049,CMP-0127,83,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004757,sha256,9c6e70814b4a597b2083a8e962aec18a5ac38b11ca1373e4bf87db2cd473dfae,CMP-0127,82,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004758,sha256,9c8060762d859a26a2482a4e704be690af19ab150b316a3bfa03cb63fc1cb36e,CMP-0127,81,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004759,sha256,9d96059f803774a576c3696cc41b60cae0fa7aa774d25d3aedd65c0d88062c91,CMP-0127,92,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004760,sha256,9e1559abb2cc38e91379070ef8e1313085ff5ea3eaceaa6a950aecd619106adb,CMP-0127,85,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004761,sha256,9e2d6e16e5572e6459bc257f4e6dc47b0b5f11663568bba2e9ad1e8a71165cd9,CMP-0137,92,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004762,sha256,9e3c2145de042fc0dc6e654f00fdec4f70ddcf5cbc44d30d65b040219a78c3d7,CMP-0127,86,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004763,sha256,9f08cc65636d1e6d8d441a087a1a1a74317c76e854f67da4d4e20320706df085,CMP-0127,84,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004764,sha256,9f102ea8a6da7957245efceec9759570cbd8713bc2a1e182914a55330d143655,CMP-0127,87,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004765,sha256,9f45135a86c86c3893b90ba9aa68b9ba581e7d48c1e44ef70935e77e19831a49,CMP-0127,89,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004766,sha256,9f6e7cec5d17faaf7532ac1a1f33b954030e622856b0980d1eacc4f14d9c7a00,CMP-0127,89,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004767,sha256,9faa8f1f81a06a057d3ef0ee5ad9339dbe44f1c1c0730be966a1a065a470f149,CMP-0132,81,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004768,sha256,a095790d4ae3da89e817037dd1ba8a22e31f02c1e05dfed580c04e1e15433a32,CMP-0132,95,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004769,sha256,a15d6bd30bf08c41310470418a0ca561e0f12b66b7fc1577ef83c51ce57cf2b3,CMP-0123,84,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004770,sha256,a190237d4ccd98a29b64b746bad90a94e4ee48a9c2ad840eca2e6dfff3016bf3,CMP-0127,92,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004771,sha256,a1b9d6336de8371393aa5ed53e82f16c49c456d3cac7176ffefcb77b0d2fa0a7,CMP-0127,95,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004772,sha256,a1c2680e81e2881d554cfe33c3eb0920b8aec9d75e3da6313b6832bca142ac2a,CMP-0132,95,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004773,sha256,a1eee0f4eb1e1d5e229b5e7b127257ac7b57499ea0687de0ea4955d9bfb88b11,CMP-0132,82,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004774,sha256,a22a904a8e5a7f012ad96fd5706ba3f6598b67e03823078a55a272b686cc592a,CMP-0127,91,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004775,sha256,a28586cbe50b6cfab0174804f2d5d91d749f7fb12594acba8e2835804a6b5c1f,CMP-0132,90,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004776,sha256,a285f9cd8edd18df644eeaab11779251c019216542014b3e73a23c25e986dae8,CMP-0127,95,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004777,sha256,a2bd4a8ca92b9aa2938504f06d7c39e193cbacfe9a75c30e666bf7700652c461,CMP-0127,91,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004778,sha256,a32fccbaee749c6df560813f560ee532c91848d2b5fefe06937d065cb7b4d2da,CMP-0127,81,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004779,sha256,a42c596ab4376bacbfc429abf2bfd828a5502bc6366d7db12b2aa7f4924f6939,CMP-0132,82,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004780,sha256,a439211121fe6b1f293ebd75bfd6fc206ee25170136551829959f5d8cc7c5fba,CMP-0127,92,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004781,sha256,a447b5c0f790d5425eddb5109c3b80876a20a547ef7f226b5c7f722a2d8509a6,CMP-0127,82,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004782,sha256,a5037f5782e78725ef435a6772d4bac806820a9e7d95a208d8cbab317936e6a3,CMP-0127,92,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004783,sha256,a50418ca44b2fa0571dadcdc7db34ca0175292c64854ae625f62160db6c1576c,CMP-0132,95,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004784,sha256,a570938e00ba22ed95e64cf214b3215f86056411bf7c3452bbc5431591e35b07,CMP-0132,80,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004785,sha256,a60e41c57e3931dcee1520e1401e404302b643e43cb72470e8e79cf351f5852b,CMP-0126,91,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004786,sha256,a6b2cbaa8ae8430149b8022aa3bfbc764dfacb22166a750cf2ea99ccb21351eb,CMP-0127,82,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004787,sha256,a6f8edb254872e1f0707dbfc57b43bed91c9ea18bf0a083b53f8c7a9830e9c16,CMP-0124,80,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004788,sha256,a6fdee847f12c0c2e7df9569b16dd29af6d2df6261a21b9cc1f44d1c883616fa,CMP-0127,81,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004789,sha256,a705a3799d22c6073b66fd94759279e967f3d3eaa4e9b9ada9635f924be2e391,CMP-0127,90,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004790,sha256,a733c287beb45e53ead734fc0469aeff18441edb97c4151a879a655eedbf4ba1,CMP-0127,81,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004791,sha256,a78f2f3237d3ea2fb5a1ad926a9e4a9852d14ddc3c65cb004ef0bbe41228500c,CMP-0127,81,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004792,sha256,a7cd41fe9dbdda2f8f5f09d5bc0dfab975998da5e037ddbdf942e6ee339f956a,CMP-0127,89,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004793,sha256,a7d0ff970ec2ef2f697c7e91fa04124eef106126dd906fa5eaa6bb84590c0f66,CMP-0127,95,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004794,sha256,a7fc379b28a1262c5b62ae716f5474aa373cadc8a6f0d4fd896c20d6d4fce783,CMP-0132,91,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004795,sha256,a83c8ee7934efb8bee6ecff54800e423a14799c466050a3abe6b8ddf5c2529de,CMP-0127,86,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004796,sha256,a92ee195ee28f14b04b7819fa1b1b55821e804b074dc078b69fc689c62307750,CMP-0127,92,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004797,sha256,a93fd5f50b71919d2750dc2f61e099ae5841f5c3df8618052961882cc2b8676e,CMP-0127,92,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004798,sha256,a9780cabd8811a5d6976b693cfc55a7e85e4f82e1edd65f80462d33b1275d9ca,CMP-0127,94,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004799,sha256,a98e530736a919034c740ec96eec4919567f6047aa3aa39d6c900f1177f8c9ab,CMP-0127,91,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004800,sha256,aa0980c1673d8ee8ad83a0dae41b0af9cfead934acd82697b645b3646b4f8386,CMP-0127,85,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004801,sha256,aa13f9ad1a838dd00e32d768c2992a6b8b8df7f6eca74b25e869226a8a0908b8,CMP-0127,93,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004802,sha256,aa1cab94fc4be8078649d0a8cc23e48e7d8394190be844df243afa819fb2936f,CMP-0132,81,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004803,sha256,aa74722c3d58cf7c9c3105edccf57f3f50f998ecf6da40343b2e6a997a992e28,CMP-0127,88,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004804,sha256,aa99981bb38c434d5ecb617b689b331f7b875a3519202b84b1ddfb2f7f2f32fe,CMP-0132,91,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004805,sha256,ab09420385d240d8a3935833a01b94fd39d5964cc779334479361dc2649bd0f8,CMP-0127,83,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004806,sha256,ab8c8d4f7853acbc1f3daa05d4bc193ccf47a3346ba5228ff61d3b5d93692c11,CMP-0132,89,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004807,sha256,abc9b0c9a8705f2383ec18c3457cecc8975054c3c6046cf7f9afcc7835ff2cb2,CMP-0127,84,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004808,sha256,ac225832bf81e84ac0a9eb8ccf52275f32c7e1663ccf50ed27db64a9ae5111ea,CMP-0132,90,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004809,sha256,ac6c9bcf045af5ce3f80a006e6fbb378d0430add25d6f175b3b8ab6f757bcd7e,CMP-0127,83,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004810,sha256,ac707fdf7ca86177dbdff477dbbf2362fd9265f8d1536c2608cdf2bd3f4b3024,CMP-0127,85,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004811,sha256,acddf2ffc4b58073a1a5ebf0b42eac18d7896a60b7dd406cd7b84493011b6426,CMP-0132,89,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004812,sha256,ace33b0ff620088469ffdb872e7a376db3e910c47988bc044b8f7c5795039db0,CMP-0126,91,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004813,sha256,ae3011372b07bb2860589c959324f7ad48d7db350a10104c40e871a17be924bd,CMP-0132,92,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004814,sha256,ae4ff4b567ea8aa61b3a342aa0a9dcd8cbf286f57270c58be18fe6dc5041d5ea,CMP-0127,85,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004815,sha256,aec42f3f5c447ca7c587b21d1b37095f46607882e701f23d86bfcaf84350db5d,CMP-0127,94,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004816,sha256,aec67a75cba54965ddc65ac6ad08da530bd834893162c43bc3d1b31f46de7ac1,CMP-0127,94,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004817,sha256,aef3f427d4b73e63447dedc3cf1d952951ac2186739ef79fbea243e5e3fd445c,CMP-0132,94,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004818,sha256,af4eadb6af11b508ee27df8c04d3191dd9c8af12211812cf519c7f9838c9888c,CMP-0127,95,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004819,sha256,af71802ae21ba24e0d830f3492e40377d089fa9bdda7e692d4f1180fa7acac05,CMP-0127,83,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004820,sha256,afae876991517a00ec60397b26630b650b1238431fbaf26df4f482e87903158c,CMP-0127,80,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004821,sha256,b015d0e7f0f9ebd2e441290df1d24deceedfd1cb864eeadb8078c7abf7650978,CMP-0127,87,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004822,sha256,b0225516d84c7319b48319abf1682ea695c795ce51b5a3bfd976417d66ba5e8a,CMP-0127,93,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004823,sha256,b02f03e8cbef4125c5ca5967e03b76bff194fb7b7d83d2827f93c46575763d52,CMP-0132,92,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004824,sha256,b08e99d6bc08fb88d7fd6503d5ea11005c5e8bcd0e5c9392116fc21947a05baa,CMP-0138,82,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004825,sha256,b0df3623a6705669eb8016eda931405912e9ee0c1fea9cb9e9ef530c2b4cc34a,CMP-0123,86,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004826,sha256,b1f4be196d4e2c12aa3ba00bd922280fd102bbd00739b757eca7f520ce86467d,CMP-0127,82,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004827,sha256,b2dd4fea4693173388f9ed6ac37d11b2621c2d741f7cc5ed18bb607393b9fa68,CMP-0132,80,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004828,sha256,b3b7dc43a7d1406646abdc79ba321118872cebc5ceae41a2a2365908526df2ee,CMP-0127,93,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004829,sha256,b4ea2441cb250ef4d393061eb9752654d2c0cc4e815117782e056cbddf2acb68,CMP-0131,93,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004830,sha256,b5c65ba9e3838353319814b1ccef67a85ee5abc0b8726f5e78ab12bc4bcaf4b0,CMP-0127,86,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004831,sha256,b5cc1289e6985637cafcf9dfc6c3590a7ae513a27780e0b1c2c1a20596c7798d,CMP-0127,89,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004832,sha256,b5cf68c7cb5bb2d21d60bf6654926f61566d95bfd7c9f9e182d032f1da5b4605,CMP-0127,93,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004833,sha256,b5f24c362dad77cddfc8cb520ad97b1f83f4417d10b3a5f2d7aa7e9e2873980c,CMP-0127,82,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004834,sha256,b5fa1473155918f796496c4e18c8dcf352b02c7f80a836626563246ab8ac0b68,CMP-0127,81,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004835,sha256,b638d4d5fccbc89bc3aae0a8593c71a4bf61e5b2842d4de7e0f729739b3c416c,CMP-0127,83,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004836,sha256,b6a273719035d672832cb0b119b3a0279e0802a6f6793bac554107d2ab6d1696,CMP-0127,86,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004837,sha256,b6b0dccf402d349d93ed1220675be4d63fd506e1a207732924a98caea8813ce9,CMP-0126,89,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004838,sha256,b7060387c40d51ac08a6e7ce33226b02f975ccfdc8ffa95c7412110e4adbe855,CMP-0142,92,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004839,sha256,b710a338386da2886979c56af772f3b43fb8ac44eaa3e14004c168f1551d840d,CMP-0127,82,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004840,sha256,b71d0a55a1c00a0d91e649c99bab396512bbba13e81e5c6952f8c40409752706,CMP-0127,82,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004841,sha256,b7432563662368e08d5c922117e22e0d095cd08d0117891143772064e144d8c6,CMP-0127,85,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004842,sha256,b83fe5568cd2c954a7bbaf692e69ae18248fd790db54943f6321dbcd46f04e3e,CMP-0127,82,TLP:CLEAR,Abuse.ch,public,2026-06-11,2026-06-11,True
IOC-004843,sha256,b874ca6f792c5492f40743e263d8a1459712d2238399d9f528c8067edee19b80,CMP-0127,92,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
IOC-004844,sha256,b8ae6ab9e9aef6d799f7dc4ec50ea2757bc90c9d0ce3beb2d113b2dedf41c6d6,CMP-0127,87,TLP:CLEAR,Abuse.ch,public,2026-06-10,2026-06-10,True
