indicator_id,indicator_value,urlhaus_type,host,url_status,threat,tags,family,payload_file_type,payload_md5,payload_sha256,urlhaus_reference,date_added
IOC-005597,http://64.89.161.140/bins/arm6,url,64.89.161.140,offline,malware_download,elf;ua-wget,Generic,,,,https://urlhaus.abuse.ch/url/3862616/,2026-06-10
IOC-005598,http://64.89.161.140/bins/parm,url,64.89.161.140,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862490/,2026-06-10
IOC-005599,http://64.89.161.140/bins/parm5,url,64.89.161.140,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862485/,2026-06-10
IOC-005600,http://64.89.161.140/bins/parm6,url,64.89.161.140,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862489/,2026-06-10
IOC-005601,http://64.89.161.140/bins/parm7,url,64.89.161.140,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862486/,2026-06-10
IOC-005602,http://64.89.161.140/bins/pm68k,url,64.89.161.140,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862482/,2026-06-10
IOC-005603,http://64.89.161.140/bins/pmips,url,64.89.161.140,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862483/,2026-06-10
IOC-005604,http://64.89.161.140/bins/pmpsl,url,64.89.161.140,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862488/,2026-06-10
IOC-005605,http://64.89.161.140/bins/pppc,url,64.89.161.140,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862484/,2026-06-10
IOC-005606,http://64.89.161.140/bins/psh4,url,64.89.161.140,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862487/,2026-06-10
IOC-005607,http://64.89.161.140/bins/pspc,url,64.89.161.140,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862491/,2026-06-10
IOC-005608,http://64.89.161.140/bins/px86,url,64.89.161.140,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862481/,2026-06-10
IOC-005609,http://69.178.5.220:60908/bin.sh,url,69.178.5.220,online,malware_download,32-bit;arm;elf;mirai;Mozi,Mirai,,,,https://urlhaus.abuse.ch/url/3862779/,2026-06-10
IOC-005610,http://69.178.5.220:60908/i,url,69.178.5.220,online,malware_download,32-bit;arm;elf;mirai;Mozi,Mirai,,,,https://urlhaus.abuse.ch/url/3862789/,2026-06-11
IOC-005611,http://77.91.96.41/svchost.exe,url,77.91.96.41,online,malware_download,77-91-96-41;exe;SalatStealer;ua-wget,Generic,,,,https://urlhaus.abuse.ch/url/3862122/,2026-06-10
IOC-005612,http://82.38.63.103/bin,url,82.38.63.103,offline,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862505/,2026-06-10
IOC-005613,http://82.38.63.103/bins/sora.arm,url,82.38.63.103,offline,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862511/,2026-06-10
IOC-005614,http://82.38.63.103/bins/sora.arm4,url,82.38.63.103,offline,malware_download,elf;ua-wget,Generic,,,,https://urlhaus.abuse.ch/url/3862587/,2026-06-10
IOC-005615,http://82.38.63.103/bins/sora.arm5,url,82.38.63.103,offline,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862497/,2026-06-10
IOC-005616,http://82.38.63.103/bins/sora.arm6,url,82.38.63.103,offline,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862498/,2026-06-10
IOC-005617,http://82.38.63.103/bins/sora.arm7,url,82.38.63.103,offline,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862495/,2026-06-10
IOC-005618,http://82.38.63.103/bins/sora.m68k,url,82.38.63.103,offline,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862499/,2026-06-10
IOC-005619,http://82.38.63.103/bins/sora.mips,url,82.38.63.103,offline,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862512/,2026-06-10
IOC-005620,http://82.38.63.103/bins/sora.mpsl,url,82.38.63.103,offline,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862503/,2026-06-10
IOC-005621,http://82.38.63.103/bins/sora.ppc,url,82.38.63.103,offline,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862494/,2026-06-10
IOC-005622,http://82.38.63.103/bins/sora.sh4,url,82.38.63.103,offline,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862492/,2026-06-10
IOC-005623,http://82.38.63.103/bins/sora.spc,url,82.38.63.103,offline,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862509/,2026-06-10
IOC-005624,http://82.38.63.103/bins/sora.x86,url,82.38.63.103,offline,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862513/,2026-06-10
IOC-005625,http://82.38.63.103/pay,url,82.38.63.103,offline,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862504/,2026-06-10
IOC-005626,http://82.38.63.103/sora.mips,url,82.38.63.103,offline,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862507/,2026-06-10
IOC-005627,http://82.38.63.103/yarn,url,82.38.63.103,offline,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862493/,2026-06-10
IOC-005628,http://83.142.209.226/bins/arm,url,83.142.209.226,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862438/,2026-06-10
IOC-005629,http://83.142.209.226/bins/arm5,url,83.142.209.226,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862450/,2026-06-10
IOC-005630,http://83.142.209.226/bins/arm6,url,83.142.209.226,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862451/,2026-06-10
IOC-005631,http://83.142.209.226/bins/arm7,url,83.142.209.226,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862448/,2026-06-10
IOC-005632,http://83.142.209.226/bins/dbg,url,83.142.209.226,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862447/,2026-06-10
IOC-005633,http://83.142.209.226/bins/i686,url,83.142.209.226,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862446/,2026-06-10
IOC-005634,http://83.142.209.226/bins/m68k,url,83.142.209.226,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862440/,2026-06-10
IOC-005635,http://83.142.209.226/bins/mips,url,83.142.209.226,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862449/,2026-06-10
IOC-005636,http://83.142.209.226/bins/mpsl,url,83.142.209.226,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862457/,2026-06-10
IOC-005637,http://83.142.209.226/bins/ppc,url,83.142.209.226,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862441/,2026-06-10
IOC-005638,http://83.142.209.226/bins/sh4,url,83.142.209.226,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862439/,2026-06-10
IOC-005639,http://83.142.209.226/bins/spc,url,83.142.209.226,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862444/,2026-06-10
IOC-005640,http://83.142.209.226/bins/x86,url,83.142.209.226,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862443/,2026-06-10
IOC-005641,http://83.142.209.226/bins/x86_64,url,83.142.209.226,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862442/,2026-06-10
IOC-005642,http://83.142.209.226/manual.sh,url,83.142.209.226,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862445/,2026-06-10
IOC-005643,http://83.253.55.162:52310/bin.sh,url,83.253.55.162,online,malware_download,32-bit;arm;elf;mirai;Mozi,Mirai,,,,https://urlhaus.abuse.ch/url/3861957/,2026-06-10
IOC-005644,http://83.253.55.162:52310/i,url,83.253.55.162,online,malware_download,32-bit;arm;elf;mirai;Mozi,Mirai,,,,https://urlhaus.abuse.ch/url/3861962/,2026-06-10
IOC-005645,http://85.15.124.98:45724/bin.sh,url,85.15.124.98,online,malware_download,32-bit;elf;mips;Mozi,Mozi,,,,https://urlhaus.abuse.ch/url/3862007/,2026-06-10
IOC-005646,http://91.214.78.247/client.exe,url,91.214.78.247,online,malware_download,91-214-78-247;exe;SalatStealer;ua-wget,Generic,,,,https://urlhaus.abuse.ch/url/3862121/,2026-06-10
IOC-005647,http://94.156.152.234/bot_64,url,94.156.152.234,online,malware_download,elf;mirai;ua-wget,Mirai,,,,https://urlhaus.abuse.ch/url/3862264/,2026-06-10
IOC-005648,http://94.156.152.234/bot_arm32,url,94.156.152.234,online,malware_download,elf;mirai;ua-wget,Mirai,,,,https://urlhaus.abuse.ch/url/3862265/,2026-06-10
IOC-005649,http://94.156.152.234/bot_arm7,url,94.156.152.234,online,malware_download,elf;mirai;ua-wget,Mirai,,,,https://urlhaus.abuse.ch/url/3862268/,2026-06-10
IOC-005650,http://94.156.152.234/mipsel,url,94.156.152.234,online,malware_download,elf;mirai;ua-wget,Mirai,,,,https://urlhaus.abuse.ch/url/3862263/,2026-06-10
IOC-005651,http://94.156.152.234/run.sh,url,94.156.152.234,online,malware_download,mirai,Mirai,,,,https://urlhaus.abuse.ch/url/3862093/,2026-06-10
IOC-005652,http://94.26.106.236/bins/arm7,url,94.26.106.236,offline,malware_download,mirai,Mirai,,,,https://urlhaus.abuse.ch/url/3862101/,2026-06-10
IOC-005653,http://94.26.106.236/bins/bot.aarch64,url,94.26.106.236,offline,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862474/,2026-06-10
IOC-005654,http://94.26.106.236/bins/bot.arm7,url,94.26.106.236,offline,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862470/,2026-06-10
IOC-005655,http://94.26.106.236/bins/bot.debug,url,94.26.106.236,offline,malware_download,mirai,Mirai,,,,https://urlhaus.abuse.ch/url/3862097/,2026-06-10
IOC-005656,http://94.26.106.236/bins/bot.mips,url,94.26.106.236,offline,malware_download,mirai;opendir;rekoobe,Mirai,,,,https://urlhaus.abuse.ch/url/3862476/,2026-06-10
IOC-005657,http://94.26.106.236/bins/bot.mpsl,url,94.26.106.236,offline,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862468/,2026-06-10
IOC-005658,http://94.26.106.236/bins/bot.x86,url,94.26.106.236,offline,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862475/,2026-06-10
IOC-005659,http://94.26.106.236/bins/sora.arm7,url,94.26.106.236,offline,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862471/,2026-06-10
IOC-005660,http://94.26.106.236/bins/sora.x86,url,94.26.106.236,offline,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862472/,2026-06-10
IOC-005661,http://94.26.106.236/bins/test_conn,url,94.26.106.236,offline,malware_download,mirai,Mirai,,,,https://urlhaus.abuse.ch/url/3862099/,2026-06-10
IOC-005662,http://94.26.106.236/bins/test_min,url,94.26.106.236,offline,malware_download,mirai,Mirai,,,,https://urlhaus.abuse.ch/url/3862096/,2026-06-10
IOC-005663,http://94.26.106.236/bins/test_sys,url,94.26.106.236,offline,malware_download,mirai,Mirai,,,,https://urlhaus.abuse.ch/url/3862098/,2026-06-10
IOC-005664,http://95.56.232.109:59652/i,url,95.56.232.109,online,malware_download,32-bit;arm;elf;mirai;Mozi,Mirai,,,,https://urlhaus.abuse.ch/url/3861998/,2026-06-10
IOC-005665,http://95.9.35.137:36582/bin.sh,url,95.9.35.137,online,malware_download,32-bit;arm;elf;mirai;Mozi,Mirai,,,,https://urlhaus.abuse.ch/url/3862675/,2026-06-10
IOC-005666,http://95.9.35.137:36582/i,url,95.9.35.137,online,malware_download,32-bit;arm;elf;mirai;Mozi,Mirai,,,,https://urlhaus.abuse.ch/url/3862363/,2026-06-10
IOC-005667,http://betvole9038.com/bins/bot.aarch64,url,betvole9038.com,offline,malware_download,botnetdomain;mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862473/,2026-06-10
IOC-005668,http://betvole9038.com/bins/bot.arm7,url,betvole9038.com,offline,malware_download,botnetdomain;mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862478/,2026-06-10
IOC-005669,http://betvole9038.com/bins/bot.mips,url,betvole9038.com,offline,malware_download,botnetdomain;mirai;opendir;rekoobe,Mirai,,,,https://urlhaus.abuse.ch/url/3862477/,2026-06-10
IOC-005670,http://betvole9038.com/bins/bot.mpsl,url,betvole9038.com,offline,malware_download,botnetdomain;mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862466/,2026-06-10
IOC-005671,http://betvole9038.com/bins/bot.x86,url,betvole9038.com,offline,malware_download,botnetdomain;mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862479/,2026-06-10
IOC-005672,http://betvole9038.com/bins/sora.arm7,url,betvole9038.com,offline,malware_download,botnetdomain;mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862469/,2026-06-10
IOC-005673,http://betvole9038.com/bins/sora.x86,url,betvole9038.com,offline,malware_download,botnetdomain;mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862480/,2026-06-10
IOC-005674,http://dogalhayat.space/dashboard/myfiles/sinduu9/zIaHAmGfE4Bx1oD.exe,url,dogalhayat.space,offline,malware_download,exe,Generic,,,,https://urlhaus.abuse.ch/url/3862175/,2026-06-10
IOC-005675,http://kpmmg.org//common/caches/edu.png,url,kpmmg.org,offline,malware_download,,Generic,,,,https://urlhaus.abuse.ch/url/3862392/,2026-06-10
IOC-005676,http://paperfoldercenter.com/bin,url,paperfoldercenter.com,offline,malware_download,botnetdomain;mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862502/,2026-06-10
IOC-005677,http://paperfoldercenter.com/bins/sora.arm,url,paperfoldercenter.com,offline,malware_download,botnetdomain;mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862514/,2026-06-10
IOC-005678,http://paperfoldercenter.com/bins/sora.arm5,url,paperfoldercenter.com,offline,malware_download,botnetdomain;mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862506/,2026-06-10
IOC-005679,http://paperfoldercenter.com/bins/sora.arm6,url,paperfoldercenter.com,offline,malware_download,botnetdomain;mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862516/,2026-06-10
IOC-005680,http://paperfoldercenter.com/bins/sora.arm7,url,paperfoldercenter.com,offline,malware_download,botnetdomain;mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862515/,2026-06-10
IOC-005681,http://paperfoldercenter.com/bins/sora.m68k,url,paperfoldercenter.com,offline,malware_download,botnetdomain;mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862500/,2026-06-10
IOC-005682,http://paperfoldercenter.com/bins/sora.mips,url,paperfoldercenter.com,offline,malware_download,botnetdomain;mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862508/,2026-06-10
IOC-005683,http://paperfoldercenter.com/bins/sora.mpsl,url,paperfoldercenter.com,offline,malware_download,botnetdomain;mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862534/,2026-06-10
IOC-005684,http://paperfoldercenter.com/bins/sora.ppc,url,paperfoldercenter.com,offline,malware_download,botnetdomain;mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862524/,2026-06-10
IOC-005685,http://paperfoldercenter.com/bins/sora.sh4,url,paperfoldercenter.com,offline,malware_download,botnetdomain;mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862501/,2026-06-10
IOC-005686,http://paperfoldercenter.com/bins/sora.spc,url,paperfoldercenter.com,offline,malware_download,botnetdomain;mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862517/,2026-06-10
IOC-005687,http://paperfoldercenter.com/bins/sora.x86,url,paperfoldercenter.com,offline,malware_download,botnetdomain;mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862519/,2026-06-10
IOC-005688,http://paperfoldercenter.com/pay,url,paperfoldercenter.com,offline,malware_download,botnetdomain;mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862510/,2026-06-10
IOC-005689,http://paperfoldercenter.com/sora.mips,url,paperfoldercenter.com,offline,malware_download,botnetdomain;mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862518/,2026-06-10
IOC-005690,http://paperfoldercenter.com/yarn,url,paperfoldercenter.com,offline,malware_download,botnetdomain;mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862496/,2026-06-10
IOC-005691,http://slotmy-send.tech:8080/part/setup.pdf,url,slotmy-send.tech,online,malware_download,lnk;opendir;WsgiDAV,Generic,,,,https://urlhaus.abuse.ch/url/3862528/,2026-06-10
IOC-005692,http://slotmy-send.tech:8080/parts/IT-Job-Interview-Preparation-Guide.pdf.lnk,url,slotmy-send.tech,online,malware_download,lnk;opendir;WsgiDAV,Generic,,,,https://urlhaus.abuse.ch/url/3862522/,2026-06-10
IOC-005693,http://smart.abuse.st/arm4,url,smart.abuse.st,online,malware_download,botnetdomain;mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862535/,2026-06-10
IOC-005694,http://smart.abuse.st/ppc,url,smart.abuse.st,online,malware_download,botnetdomain;mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862533/,2026-06-10
IOC-005695,http://theordernetwork.qzz.io/like/forreal/nigger.sh,url,theordernetwork.qzz.io,online,malware_download,sh;ua-wget,Generic,,,,https://urlhaus.abuse.ch/url/3862819/,2026-06-11
IOC-005696,http://tradedsglobal.com/optimized_MSIlatino.png,url,tradedsglobal.com,online,malware_download,,Generic,,,,https://urlhaus.abuse.ch/url/3862284/,2026-06-10
IOC-005697,http://tradedsglobal.com/yuyu/rumpyu.png,url,tradedsglobal.com,online,malware_download,,Generic,,,,https://urlhaus.abuse.ch/url/3862283/,2026-06-10
IOC-005698,http://vps36563.maxko-hosting.net/Cia.sh,url,vps36563.maxko-hosting.net,online,malware_download,gafgyt;sh;ua-wget,Gafgyt,,,,https://urlhaus.abuse.ch/url/3862830/,2026-06-11
IOC-005699,http://vps36563.maxko-hosting.net/FBI.arm,url,vps36563.maxko-hosting.net,online,malware_download,arm;elf;gafgyt;mirai;ua-wget,Gafgyt,,,,https://urlhaus.abuse.ch/url/3862829/,2026-06-11
IOC-005700,http://vps36563.maxko-hosting.net/FBI.arm5,url,vps36563.maxko-hosting.net,online,malware_download,arm;elf;gafgyt;mirai;ua-wget,Gafgyt,,,,https://urlhaus.abuse.ch/url/3862844/,2026-06-11
IOC-005701,http://vps36563.maxko-hosting.net/FBI.arm6,url,vps36563.maxko-hosting.net,online,malware_download,arm;elf;gafgyt;mirai;ua-wget,Gafgyt,,,,https://urlhaus.abuse.ch/url/3862836/,2026-06-11
IOC-005702,http://vps36563.maxko-hosting.net/FBI.arm7,url,vps36563.maxko-hosting.net,online,malware_download,arm;elf;gafgyt;mirai;ua-wget,Gafgyt,,,,https://urlhaus.abuse.ch/url/3862831/,2026-06-11
IOC-005703,http://vps36563.maxko-hosting.net/FBI.i686,url,vps36563.maxko-hosting.net,online,malware_download,elf;gafgyt;mirai;ua-wget;x86,Gafgyt,,,,https://urlhaus.abuse.ch/url/3862852/,2026-06-11
IOC-005704,http://vps36563.maxko-hosting.net/FBI.m68k,url,vps36563.maxko-hosting.net,online,malware_download,elf;gafgyt;m68k;mirai;ua-wget,Gafgyt,,,,https://urlhaus.abuse.ch/url/3862847/,2026-06-11
IOC-005705,http://vps36563.maxko-hosting.net/FBI.mips,url,vps36563.maxko-hosting.net,online,malware_download,elf;gafgyt;mips;mirai;ua-wget,Gafgyt,,,,https://urlhaus.abuse.ch/url/3862845/,2026-06-11
IOC-005706,http://vps36563.maxko-hosting.net/FBI.mipsel,url,vps36563.maxko-hosting.net,online,malware_download,elf;gafgyt;mips;mirai;ua-wget,Gafgyt,,,,https://urlhaus.abuse.ch/url/3862832/,2026-06-11
IOC-005707,http://vps36563.maxko-hosting.net/FBI.ppc,url,vps36563.maxko-hosting.net,online,malware_download,elf;gafgyt;mirai;PowerPC;ua-wget,Gafgyt,,,,https://urlhaus.abuse.ch/url/3862835/,2026-06-11
IOC-005708,http://vps36563.maxko-hosting.net/FBI.sh4,url,vps36563.maxko-hosting.net,online,malware_download,elf;gafgyt;mirai;SuperH;ua-wget,Gafgyt,,,,https://urlhaus.abuse.ch/url/3862846/,2026-06-11
IOC-005709,http://vps36563.maxko-hosting.net/FBI.x86,url,vps36563.maxko-hosting.net,online,malware_download,elf;gafgyt;mirai;ua-wget;x86,Gafgyt,,,,https://urlhaus.abuse.ch/url/3862837/,2026-06-11
IOC-005710,http://vps36563.maxko-hosting.net/FBI.x86_64,url,vps36563.maxko-hosting.net,online,malware_download,elf;gafgyt;mirai;ua-wget;x86,Gafgyt,,,,https://urlhaus.abuse.ch/url/3862834/,2026-06-11
IOC-005711,http://vs30445.par01fr.vsys.cloud/Binary/kwari.x86,url,vs30445.par01fr.vsys.cloud,online,malware_download,elf;mirai;ua-wget;x86,Mirai,,,,https://urlhaus.abuse.ch/url/3862727/,2026-06-10
IOC-005712,http://vs30445.par01fr.vsys.cloud/Binary/o.xml,url,vs30445.par01fr.vsys.cloud,offline,malware_download,sh;ua-wget;xml,Generic,,,,https://urlhaus.abuse.ch/url/3862723/,2026-06-10
IOC-005713,http://www.basefile.click/babyfacexload.png,url,www.basefile.click,online,malware_download,,Generic,,,,https://urlhaus.abuse.ch/url/3862395/,2026-06-10
IOC-005714,http://www.basefile.click/optimized_MSIljune.png,url,www.basefile.click,online,malware_download,,Generic,,,,https://urlhaus.abuse.ch/url/3862393/,2026-06-10
IOC-005715,http://www.basefile.click/yufile.png,url,www.basefile.click,online,malware_download,,Generic,,,,https://urlhaus.abuse.ch/url/3862394/,2026-06-10
IOC-005716,http://www.vame.be/qwertyuiop.png,url,www.vame.be,online,malware_download,,Generic,,,,https://urlhaus.abuse.ch/url/3862203/,2026-06-10
