score_id,account_id,score_date,risk_score,risk_band,model_version,top_signal
SCR-0009825,ACC-000132,2026-05-03,23,low,risk-model-v3.4,mfa_fatigue
SCR-0009826,ACC-000055,2026-06-01,41,medium,risk-model-v3.2,mfa_fatigue
SCR-0009827,ACC-000055,2026-05-31,36,low,risk-model-v3.2,mfa_fatigue
SCR-0009828,ACC-000055,2026-05-30,38,low,risk-model-v3.2,mfa_fatigue
SCR-0009829,ACC-000055,2026-05-29,35,low,risk-model-v3.4,mfa_fatigue
SCR-0009830,ACC-000055,2026-05-28,41,medium,risk-model-v3.3,mfa_fatigue
SCR-0009831,ACC-000055,2026-05-27,35,low,risk-model-v3.4,mfa_fatigue
SCR-0009832,ACC-000055,2026-05-26,36,low,risk-model-v3.3,mfa_fatigue
SCR-0009833,ACC-000055,2026-05-25,35,low,risk-model-v3.4,mfa_fatigue
SCR-0009834,ACC-000055,2026-05-24,37,low,risk-model-v3.3,mfa_fatigue
SCR-0009835,ACC-000055,2026-05-23,46,medium,risk-model-v3.2,mfa_fatigue
SCR-0009836,ACC-000055,2026-05-22,35,low,risk-model-v3.4,mfa_fatigue
SCR-0009837,ACC-000055,2026-05-21,45,medium,risk-model-v3.2,mfa_fatigue
SCR-0009838,ACC-000055,2026-05-20,31,low,risk-model-v3.4,mfa_fatigue
SCR-0009839,ACC-000055,2026-05-19,44,medium,risk-model-v3.4,mfa_fatigue
SCR-0009840,ACC-000055,2026-05-18,42,medium,risk-model-v3.4,mfa_fatigue
SCR-0009841,ACC-000055,2026-05-17,40,medium,risk-model-v3.2,mfa_fatigue
SCR-0009842,ACC-000055,2026-05-16,47,medium,risk-model-v3.4,mfa_fatigue
SCR-0009843,ACC-000055,2026-05-15,40,medium,risk-model-v3.3,mfa_fatigue
SCR-0009844,ACC-000055,2026-05-14,32,low,risk-model-v3.2,mfa_fatigue
SCR-0009845,ACC-000055,2026-05-13,34,low,risk-model-v3.2,mfa_fatigue
SCR-0009846,ACC-000055,2026-05-12,37,low,risk-model-v3.4,mfa_fatigue
SCR-0009847,ACC-000055,2026-05-11,35,low,risk-model-v3.4,mfa_fatigue
SCR-0009848,ACC-000055,2026-05-10,46,medium,risk-model-v3.2,mfa_fatigue
SCR-0009849,ACC-000055,2026-05-09,35,low,risk-model-v3.3,mfa_fatigue
SCR-0009850,ACC-000055,2026-05-08,40,medium,risk-model-v3.3,mfa_fatigue
SCR-0009851,ACC-000055,2026-05-07,44,medium,risk-model-v3.3,mfa_fatigue
SCR-0009852,ACC-000055,2026-05-06,36,low,risk-model-v3.3,mfa_fatigue
SCR-0009853,ACC-000055,2026-05-05,33,low,risk-model-v3.3,mfa_fatigue
SCR-0009854,ACC-000055,2026-05-04,37,low,risk-model-v3.4,mfa_fatigue
SCR-0009855,ACC-000055,2026-05-03,31,low,risk-model-v3.4,mfa_fatigue
SCR-0009856,ACC-001768,2026-06-01,97,critical,risk-model-v3.2,mass_file_download
SCR-0009857,ACC-001768,2026-05-30,86,high,risk-model-v3.2,mass_file_download
SCR-0009858,ACC-001768,2026-05-28,99,critical,risk-model-v3.4,mass_file_download
SCR-0009859,ACC-001768,2026-05-26,98,critical,risk-model-v3.3,mass_file_download
SCR-0009860,ACC-001768,2026-05-24,90,critical,risk-model-v3.4,mass_file_download
SCR-0009861,ACC-001768,2026-05-22,94,critical,risk-model-v3.2,mass_file_download
SCR-0009862,ACC-001768,2026-05-20,94,critical,risk-model-v3.3,mass_file_download
SCR-0009863,ACC-001768,2026-05-18,99,critical,risk-model-v3.2,mass_file_download
SCR-0009864,ACC-001768,2026-05-16,92,critical,risk-model-v3.3,mass_file_download
SCR-0009865,ACC-001768,2026-05-14,85,high,risk-model-v3.2,mass_file_download
SCR-0009866,ACC-001768,2026-05-12,91,critical,risk-model-v3.4,mass_file_download
SCR-0009867,ACC-001768,2026-05-10,92,critical,risk-model-v3.2,mass_file_download
SCR-0009868,ACC-001768,2026-05-08,95,critical,risk-model-v3.3,mass_file_download
SCR-0009869,ACC-001768,2026-05-06,92,critical,risk-model-v3.2,mass_file_download
SCR-0009870,ACC-001768,2026-05-04,87,high,risk-model-v3.3,mass_file_download
SCR-0009871,ACC-000845,2026-06-01,16,low,risk-model-v3.2,api_token_abuse
SCR-0009872,ACC-000845,2026-05-31,19,low,risk-model-v3.4,api_token_abuse
SCR-0009873,ACC-000845,2026-05-30,25,low,risk-model-v3.4,api_token_abuse
SCR-0009874,ACC-000845,2026-05-29,31,low,risk-model-v3.4,api_token_abuse
SCR-0009875,ACC-000845,2026-05-28,17,low,risk-model-v3.3,api_token_abuse
SCR-0009876,ACC-000845,2026-05-27,24,low,risk-model-v3.3,api_token_abuse
SCR-0009877,ACC-000845,2026-05-26,15,low,risk-model-v3.2,api_token_abuse
SCR-0009878,ACC-000845,2026-05-25,20,low,risk-model-v3.3,api_token_abuse
SCR-0009879,ACC-000845,2026-05-24,28,low,risk-model-v3.3,api_token_abuse
SCR-0009880,ACC-000845,2026-05-23,27,low,risk-model-v3.4,api_token_abuse
SCR-0009881,ACC-000845,2026-05-22,27,low,risk-model-v3.2,api_token_abuse
SCR-0009882,ACC-000845,2026-05-21,29,low,risk-model-v3.2,api_token_abuse
SCR-0009883,ACC-000845,2026-05-20,27,low,risk-model-v3.4,api_token_abuse
SCR-0009884,ACC-000845,2026-05-19,21,low,risk-model-v3.2,api_token_abuse
SCR-0009885,ACC-000845,2026-05-18,28,low,risk-model-v3.2,api_token_abuse
SCR-0009886,ACC-000845,2026-05-17,25,low,risk-model-v3.4,api_token_abuse
SCR-0009887,ACC-000845,2026-05-16,17,low,risk-model-v3.3,api_token_abuse
SCR-0009888,ACC-000845,2026-05-15,18,low,risk-model-v3.2,api_token_abuse
SCR-0009889,ACC-000845,2026-05-14,22,low,risk-model-v3.2,api_token_abuse
SCR-0009890,ACC-000845,2026-05-13,23,low,risk-model-v3.4,api_token_abuse
SCR-0009891,ACC-000845,2026-05-12,22,low,risk-model-v3.2,api_token_abuse
SCR-0009892,ACC-000845,2026-05-11,23,low,risk-model-v3.4,api_token_abuse
SCR-0009893,ACC-000845,2026-05-10,26,low,risk-model-v3.3,api_token_abuse
SCR-0009894,ACC-000845,2026-05-09,23,low,risk-model-v3.4,api_token_abuse
SCR-0009895,ACC-000845,2026-05-08,22,low,risk-model-v3.4,api_token_abuse
SCR-0009896,ACC-000845,2026-05-07,15,low,risk-model-v3.2,api_token_abuse
SCR-0009897,ACC-000845,2026-05-06,29,low,risk-model-v3.4,api_token_abuse
SCR-0009898,ACC-000845,2026-05-05,31,low,risk-model-v3.2,api_token_abuse
SCR-0009899,ACC-000845,2026-05-04,27,low,risk-model-v3.3,api_token_abuse
SCR-0009900,ACC-000845,2026-05-03,28,low,risk-model-v3.4,api_token_abuse
SCR-0009901,ACC-000716,2026-06-01,50,medium,risk-model-v3.4,api_token_abuse
SCR-0009902,ACC-000716,2026-05-29,61,medium,risk-model-v3.3,api_token_abuse
SCR-0009903,ACC-000716,2026-05-26,59,medium,risk-model-v3.4,api_token_abuse
SCR-0009904,ACC-000716,2026-05-23,58,medium,risk-model-v3.3,api_token_abuse
SCR-0009905,ACC-000716,2026-05-20,60,medium,risk-model-v3.3,api_token_abuse
SCR-0009906,ACC-000716,2026-05-17,65,medium,risk-model-v3.3,api_token_abuse
SCR-0009907,ACC-000716,2026-05-14,60,medium,risk-model-v3.3,api_token_abuse
SCR-0009908,ACC-000716,2026-05-11,64,medium,risk-model-v3.3,api_token_abuse
SCR-0009909,ACC-000716,2026-05-08,61,medium,risk-model-v3.4,api_token_abuse
SCR-0009910,ACC-000716,2026-05-05,65,medium,risk-model-v3.2,api_token_abuse
SCR-0009911,ACC-000712,2026-06-01,72,high,risk-model-v3.3,credential_stuffing
SCR-0009912,ACC-000712,2026-05-31,65,medium,risk-model-v3.4,credential_stuffing
SCR-0009913,ACC-000712,2026-05-30,69,medium,risk-model-v3.2,credential_stuffing
SCR-0009914,ACC-000712,2026-05-29,65,medium,risk-model-v3.4,credential_stuffing
SCR-0009915,ACC-000712,2026-05-28,76,high,risk-model-v3.4,credential_stuffing
SCR-0009916,ACC-000712,2026-05-27,75,high,risk-model-v3.4,credential_stuffing
SCR-0009917,ACC-000712,2026-05-26,77,high,risk-model-v3.2,credential_stuffing
SCR-0009918,ACC-000712,2026-05-25,74,high,risk-model-v3.2,credential_stuffing
SCR-0009919,ACC-000712,2026-05-24,79,high,risk-model-v3.3,credential_stuffing
SCR-0009920,ACC-000712,2026-05-23,70,high,risk-model-v3.4,credential_stuffing
SCR-0009921,ACC-000712,2026-05-22,65,medium,risk-model-v3.4,credential_stuffing
SCR-0009922,ACC-000712,2026-05-21,69,medium,risk-model-v3.2,credential_stuffing
SCR-0009923,ACC-000712,2026-05-20,78,high,risk-model-v3.3,credential_stuffing
SCR-0009924,ACC-000712,2026-05-19,72,high,risk-model-v3.2,credential_stuffing
SCR-0009925,ACC-000712,2026-05-18,66,medium,risk-model-v3.4,credential_stuffing
SCR-0009926,ACC-000712,2026-05-17,67,medium,risk-model-v3.4,credential_stuffing
SCR-0009927,ACC-000712,2026-05-16,76,high,risk-model-v3.2,credential_stuffing
SCR-0009928,ACC-000712,2026-05-15,65,medium,risk-model-v3.4,credential_stuffing
SCR-0009929,ACC-000712,2026-05-14,76,high,risk-model-v3.3,credential_stuffing
SCR-0009930,ACC-000712,2026-05-13,66,medium,risk-model-v3.4,credential_stuffing
SCR-0009931,ACC-000712,2026-05-12,79,high,risk-model-v3.4,credential_stuffing
SCR-0009932,ACC-000712,2026-05-11,73,high,risk-model-v3.2,credential_stuffing
SCR-0009933,ACC-000712,2026-05-10,79,high,risk-model-v3.3,credential_stuffing
SCR-0009934,ACC-000712,2026-05-09,75,high,risk-model-v3.3,credential_stuffing
SCR-0009935,ACC-000712,2026-05-08,79,high,risk-model-v3.2,credential_stuffing
SCR-0009936,ACC-000712,2026-05-07,77,high,risk-model-v3.3,credential_stuffing
SCR-0009937,ACC-000712,2026-05-06,68,medium,risk-model-v3.4,credential_stuffing
SCR-0009938,ACC-000712,2026-05-05,72,high,risk-model-v3.2,credential_stuffing
SCR-0009939,ACC-000712,2026-05-04,77,high,risk-model-v3.3,credential_stuffing
SCR-0009940,ACC-000712,2026-05-03,63,medium,risk-model-v3.4,credential_stuffing
SCR-0009941,ACC-001317,2026-06-01,58,medium,risk-model-v3.2,credential_stuffing
SCR-0009942,ACC-001317,2026-05-30,60,medium,risk-model-v3.3,credential_stuffing
SCR-0009943,ACC-001317,2026-05-28,60,medium,risk-model-v3.4,credential_stuffing
SCR-0009944,ACC-001317,2026-05-26,61,medium,risk-model-v3.3,credential_stuffing
SCR-0009945,ACC-001317,2026-05-24,67,medium,risk-model-v3.4,credential_stuffing
SCR-0009946,ACC-001317,2026-05-22,60,medium,risk-model-v3.3,credential_stuffing
SCR-0009947,ACC-001317,2026-05-20,66,medium,risk-model-v3.3,credential_stuffing
SCR-0009948,ACC-001317,2026-05-18,58,medium,risk-model-v3.2,credential_stuffing
SCR-0009949,ACC-001317,2026-05-16,70,high,risk-model-v3.4,credential_stuffing
SCR-0009950,ACC-001317,2026-05-14,64,medium,risk-model-v3.4,credential_stuffing
SCR-0009951,ACC-001317,2026-05-12,55,medium,risk-model-v3.4,credential_stuffing
SCR-0009952,ACC-001317,2026-05-10,58,medium,risk-model-v3.4,credential_stuffing
SCR-0009953,ACC-001317,2026-05-08,57,medium,risk-model-v3.4,credential_stuffing
SCR-0009954,ACC-001317,2026-05-06,69,medium,risk-model-v3.2,credential_stuffing
SCR-0009955,ACC-001317,2026-05-04,65,medium,risk-model-v3.4,credential_stuffing
SCR-0009956,ACC-001765,2026-06-01,62,medium,risk-model-v3.3,suspicious_oauth_grant
SCR-0009957,ACC-001765,2026-05-31,66,medium,risk-model-v3.2,suspicious_oauth_grant
SCR-0009958,ACC-001765,2026-05-30,52,medium,risk-model-v3.3,suspicious_oauth_grant
SCR-0009959,ACC-001765,2026-05-29,64,medium,risk-model-v3.2,suspicious_oauth_grant
SCR-0009960,ACC-001765,2026-05-28,55,medium,risk-model-v3.3,suspicious_oauth_grant
SCR-0009961,ACC-001765,2026-05-27,54,medium,risk-model-v3.3,suspicious_oauth_grant
SCR-0009962,ACC-001765,2026-05-26,65,medium,risk-model-v3.4,suspicious_oauth_grant
SCR-0009963,ACC-001765,2026-05-25,59,medium,risk-model-v3.3,suspicious_oauth_grant
SCR-0009964,ACC-001765,2026-05-24,66,medium,risk-model-v3.2,suspicious_oauth_grant
SCR-0009965,ACC-001765,2026-05-23,65,medium,risk-model-v3.4,suspicious_oauth_grant
SCR-0009966,ACC-001765,2026-05-22,55,medium,risk-model-v3.2,suspicious_oauth_grant
SCR-0009967,ACC-001765,2026-05-21,63,medium,risk-model-v3.2,suspicious_oauth_grant
SCR-0009968,ACC-001765,2026-05-20,62,medium,risk-model-v3.3,suspicious_oauth_grant
SCR-0009969,ACC-001765,2026-05-19,55,medium,risk-model-v3.2,suspicious_oauth_grant
SCR-0009970,ACC-001765,2026-05-18,65,medium,risk-model-v3.2,suspicious_oauth_grant
SCR-0009971,ACC-001765,2026-05-17,53,medium,risk-model-v3.4,suspicious_oauth_grant
SCR-0009972,ACC-001765,2026-05-16,60,medium,risk-model-v3.2,suspicious_oauth_grant
SCR-0009973,ACC-001765,2026-05-15,59,medium,risk-model-v3.2,suspicious_oauth_grant
SCR-0009974,ACC-001765,2026-05-14,64,medium,risk-model-v3.3,suspicious_oauth_grant
SCR-0009975,ACC-001765,2026-05-13,65,medium,risk-model-v3.3,suspicious_oauth_grant
SCR-0009976,ACC-001765,2026-05-12,61,medium,risk-model-v3.2,suspicious_oauth_grant
SCR-0009977,ACC-001765,2026-05-11,59,medium,risk-model-v3.2,suspicious_oauth_grant
SCR-0009978,ACC-001765,2026-05-10,63,medium,risk-model-v3.3,suspicious_oauth_grant
SCR-0009979,ACC-001765,2026-05-09,50,medium,risk-model-v3.2,suspicious_oauth_grant
SCR-0009980,ACC-001765,2026-05-08,51,medium,risk-model-v3.4,suspicious_oauth_grant
SCR-0009981,ACC-001765,2026-05-07,56,medium,risk-model-v3.4,suspicious_oauth_grant
SCR-0009982,ACC-001765,2026-05-06,62,medium,risk-model-v3.3,suspicious_oauth_grant
SCR-0009983,ACC-001765,2026-05-05,54,medium,risk-model-v3.4,suspicious_oauth_grant
SCR-0009984,ACC-001765,2026-05-04,59,medium,risk-model-v3.4,suspicious_oauth_grant
SCR-0009985,ACC-001765,2026-05-03,61,medium,risk-model-v3.3,suspicious_oauth_grant
SCR-0009986,ACC-001621,2026-06-01,18,low,risk-model-v3.2,suspicious_oauth_grant
SCR-0009987,ACC-001621,2026-05-30,15,low,risk-model-v3.2,suspicious_oauth_grant
SCR-0009988,ACC-001621,2026-05-28,16,low,risk-model-v3.4,suspicious_oauth_grant
SCR-0009989,ACC-001621,2026-05-26,25,low,risk-model-v3.4,suspicious_oauth_grant
SCR-0009990,ACC-001621,2026-05-24,15,low,risk-model-v3.3,suspicious_oauth_grant
SCR-0009991,ACC-001621,2026-05-22,20,low,risk-model-v3.2,suspicious_oauth_grant
SCR-0009992,ACC-001621,2026-05-20,25,low,risk-model-v3.3,suspicious_oauth_grant
SCR-0009993,ACC-001621,2026-05-18,18,low,risk-model-v3.3,suspicious_oauth_grant
SCR-0009994,ACC-001621,2026-05-16,25,low,risk-model-v3.3,suspicious_oauth_grant
SCR-0009995,ACC-001621,2026-05-14,17,low,risk-model-v3.4,suspicious_oauth_grant
SCR-0009996,ACC-001621,2026-05-12,23,low,risk-model-v3.4,suspicious_oauth_grant
SCR-0009997,ACC-001621,2026-05-10,20,low,risk-model-v3.4,suspicious_oauth_grant
SCR-0009998,ACC-001621,2026-05-08,22,low,risk-model-v3.2,suspicious_oauth_grant
SCR-0009999,ACC-001621,2026-05-06,22,low,risk-model-v3.3,suspicious_oauth_grant
SCR-0010000,ACC-001621,2026-05-04,20,low,risk-model-v3.3,suspicious_oauth_grant
SCR-0010001,ACC-000743,2026-06-01,22,low,risk-model-v3.3,impossible_travel
SCR-0010002,ACC-000743,2026-05-31,22,low,risk-model-v3.4,impossible_travel
SCR-0010003,ACC-000743,2026-05-30,17,low,risk-model-v3.3,impossible_travel
SCR-0010004,ACC-000743,2026-05-29,23,low,risk-model-v3.2,impossible_travel
SCR-0010005,ACC-000743,2026-05-28,31,low,risk-model-v3.4,impossible_travel
SCR-0010006,ACC-000743,2026-05-27,17,low,risk-model-v3.4,impossible_travel
SCR-0010007,ACC-000743,2026-05-26,17,low,risk-model-v3.3,impossible_travel
SCR-0010008,ACC-000743,2026-05-25,23,low,risk-model-v3.3,impossible_travel
SCR-0010009,ACC-000743,2026-05-24,18,low,risk-model-v3.3,impossible_travel
SCR-0010010,ACC-000743,2026-05-23,31,low,risk-model-v3.3,impossible_travel
SCR-0010011,ACC-000743,2026-05-22,25,low,risk-model-v3.2,impossible_travel
SCR-0010012,ACC-000743,2026-05-21,23,low,risk-model-v3.4,impossible_travel
SCR-0010013,ACC-000743,2026-05-20,23,low,risk-model-v3.3,impossible_travel
SCR-0010014,ACC-000743,2026-05-19,27,low,risk-model-v3.3,impossible_travel
SCR-0010015,ACC-000743,2026-05-18,17,low,risk-model-v3.4,impossible_travel
SCR-0010016,ACC-000743,2026-05-17,30,low,risk-model-v3.3,impossible_travel
SCR-0010017,ACC-000743,2026-05-16,25,low,risk-model-v3.2,impossible_travel
SCR-0010018,ACC-000743,2026-05-15,31,low,risk-model-v3.2,impossible_travel
SCR-0010019,ACC-000743,2026-05-14,18,low,risk-model-v3.4,impossible_travel
SCR-0010020,ACC-000743,2026-05-13,19,low,risk-model-v3.4,impossible_travel
SCR-0010021,ACC-000743,2026-05-12,26,low,risk-model-v3.4,impossible_travel
SCR-0010022,ACC-000743,2026-05-11,20,low,risk-model-v3.4,impossible_travel
SCR-0010023,ACC-000743,2026-05-10,28,low,risk-model-v3.2,impossible_travel
SCR-0010024,ACC-000743,2026-05-09,28,low,risk-model-v3.4,impossible_travel
SCR-0010025,ACC-000743,2026-05-08,30,low,risk-model-v3.4,impossible_travel
SCR-0010026,ACC-000743,2026-05-07,24,low,risk-model-v3.2,impossible_travel
SCR-0010027,ACC-000743,2026-05-06,21,low,risk-model-v3.3,impossible_travel
SCR-0010028,ACC-000743,2026-05-05,20,low,risk-model-v3.3,impossible_travel
SCR-0010029,ACC-000743,2026-05-04,26,low,risk-model-v3.3,impossible_travel
SCR-0010030,ACC-000743,2026-05-03,25,low,risk-model-v3.3,impossible_travel
SCR-0010031,ACC-000813,2026-06-01,28,low,risk-model-v3.4,impossible_travel
SCR-0010032,ACC-000813,2026-05-31,35,low,risk-model-v3.4,impossible_travel
SCR-0010033,ACC-000813,2026-05-30,28,low,risk-model-v3.3,impossible_travel
SCR-0010034,ACC-000813,2026-05-29,40,medium,risk-model-v3.4,impossible_travel
SCR-0010035,ACC-000813,2026-05-28,40,medium,risk-model-v3.4,impossible_travel
SCR-0010036,ACC-000813,2026-05-27,44,medium,risk-model-v3.2,impossible_travel
SCR-0010037,ACC-000813,2026-05-26,43,medium,risk-model-v3.3,impossible_travel
SCR-0010038,ACC-000813,2026-05-25,41,medium,risk-model-v3.3,impossible_travel
SCR-0010039,ACC-000813,2026-05-24,40,medium,risk-model-v3.2,impossible_travel
SCR-0010040,ACC-000813,2026-05-23,36,low,risk-model-v3.4,impossible_travel
SCR-0010041,ACC-000813,2026-05-22,38,low,risk-model-v3.4,impossible_travel
SCR-0010042,ACC-000813,2026-05-21,28,low,risk-model-v3.2,impossible_travel
SCR-0010043,ACC-000813,2026-05-20,31,low,risk-model-v3.4,impossible_travel
SCR-0010044,ACC-000813,2026-05-19,37,low,risk-model-v3.3,impossible_travel
SCR-0010045,ACC-000813,2026-05-18,32,low,risk-model-v3.2,impossible_travel
SCR-0010046,ACC-000813,2026-05-17,29,low,risk-model-v3.2,impossible_travel
SCR-0010047,ACC-000813,2026-05-16,35,low,risk-model-v3.3,impossible_travel
SCR-0010048,ACC-000813,2026-05-15,40,medium,risk-model-v3.3,impossible_travel
SCR-0010049,ACC-000813,2026-05-14,39,low,risk-model-v3.4,impossible_travel
SCR-0010050,ACC-000813,2026-05-13,39,low,risk-model-v3.2,impossible_travel
SCR-0010051,ACC-000813,2026-05-12,38,low,risk-model-v3.4,impossible_travel
SCR-0010052,ACC-000813,2026-05-11,37,low,risk-model-v3.3,impossible_travel
SCR-0010053,ACC-000813,2026-05-10,31,low,risk-model-v3.2,impossible_travel
SCR-0010054,ACC-000813,2026-05-09,28,low,risk-model-v3.2,impossible_travel
SCR-0010055,ACC-000813,2026-05-08,41,medium,risk-model-v3.4,impossible_travel
SCR-0010056,ACC-000813,2026-05-07,42,medium,risk-model-v3.3,impossible_travel
SCR-0010057,ACC-000813,2026-05-06,40,medium,risk-model-v3.4,impossible_travel
SCR-0010058,ACC-000813,2026-05-05,44,medium,risk-model-v3.2,impossible_travel
SCR-0010059,ACC-000813,2026-05-04,29,low,risk-model-v3.2,impossible_travel
SCR-0010060,ACC-000813,2026-05-03,35,low,risk-model-v3.4,impossible_travel
SCR-0010061,ACC-001323,2026-06-01,49,medium,risk-model-v3.3,new_device_burst
SCR-0010062,ACC-001323,2026-05-31,52,medium,risk-model-v3.3,new_device_burst
SCR-0010063,ACC-001323,2026-05-30,49,medium,risk-model-v3.3,new_device_burst
SCR-0010064,ACC-001323,2026-05-29,53,medium,risk-model-v3.4,new_device_burst
SCR-0010065,ACC-001323,2026-05-28,61,medium,risk-model-v3.2,new_device_burst
SCR-0010066,ACC-001323,2026-05-27,54,medium,risk-model-v3.4,new_device_burst
SCR-0010067,ACC-001323,2026-05-26,52,medium,risk-model-v3.3,new_device_burst
SCR-0010068,ACC-001323,2026-05-25,57,medium,risk-model-v3.2,new_device_burst
SCR-0010069,ACC-001323,2026-05-24,57,medium,risk-model-v3.3,new_device_burst
SCR-0010070,ACC-001323,2026-05-23,55,medium,risk-model-v3.4,new_device_burst
SCR-0010071,ACC-001323,2026-05-22,60,medium,risk-model-v3.3,new_device_burst
SCR-0010072,ACC-001323,2026-05-21,65,medium,risk-model-v3.2,new_device_burst
SCR-0010073,ACC-001323,2026-05-20,60,medium,risk-model-v3.4,new_device_burst
SCR-0010074,ACC-001323,2026-05-19,58,medium,risk-model-v3.2,new_device_burst
SCR-0010075,ACC-001323,2026-05-18,57,medium,risk-model-v3.2,new_device_burst
SCR-0010076,ACC-001323,2026-05-17,49,medium,risk-model-v3.2,new_device_burst
SCR-0010077,ACC-001323,2026-05-16,56,medium,risk-model-v3.3,new_device_burst
SCR-0010078,ACC-001323,2026-05-15,49,medium,risk-model-v3.3,new_device_burst
SCR-0010079,ACC-001323,2026-05-14,64,medium,risk-model-v3.4,new_device_burst
SCR-0010080,ACC-001323,2026-05-13,54,medium,risk-model-v3.3,new_device_burst
SCR-0010081,ACC-001323,2026-05-12,63,medium,risk-model-v3.3,new_device_burst
SCR-0010082,ACC-001323,2026-05-11,62,medium,risk-model-v3.4,new_device_burst
SCR-0010083,ACC-001323,2026-05-10,61,medium,risk-model-v3.3,new_device_burst
SCR-0010084,ACC-001323,2026-05-09,61,medium,risk-model-v3.3,new_device_burst
SCR-0010085,ACC-001323,2026-05-08,50,medium,risk-model-v3.3,new_device_burst
SCR-0010086,ACC-001323,2026-05-07,63,medium,risk-model-v3.2,new_device_burst
SCR-0010087,ACC-001323,2026-05-06,50,medium,risk-model-v3.4,new_device_burst
SCR-0010088,ACC-001323,2026-05-05,52,medium,risk-model-v3.2,new_device_burst
SCR-0010089,ACC-001323,2026-05-04,50,medium,risk-model-v3.2,new_device_burst
SCR-0010090,ACC-001323,2026-05-03,61,medium,risk-model-v3.2,new_device_burst
SCR-0010091,ACC-000501,2026-06-01,23,low,risk-model-v3.2,data_staging
SCR-0010092,ACC-000501,2026-05-31,30,low,risk-model-v3.3,data_staging
SCR-0010093,ACC-000501,2026-05-30,27,low,risk-model-v3.2,data_staging
SCR-0010094,ACC-000501,2026-05-29,28,low,risk-model-v3.2,data_staging
