signal_id,account_id,signal_type,signal_value,weight,observed_at
SIG-0002356,ACC-000845,suspicious_oauth_grant,0.729,2.43,2026-04-04 04:38:40
SIG-0002357,ACC-000716,api_token_abuse,0.86,1.61,2026-05-07 19:58:41
SIG-0002358,ACC-000716,anomalous_share_external,0.352,1.57,2026-05-28 12:04:32
SIG-0002359,ACC-000716,new_device_burst,0.343,2.49,2026-04-26 19:15:21
SIG-0002360,ACC-000712,credential_stuffing,0.348,0.75,2026-04-04 05:55:00
SIG-0002361,ACC-001317,credential_stuffing,0.714,4.92,2026-03-18 20:19:30
SIG-0002362,ACC-001317,anomalous_share_external,0.6,1.44,2026-05-08 07:59:00
SIG-0002363,ACC-001765,geo_velocity,0.126,3.8,2026-05-28 04:37:55
SIG-0002364,ACC-001765,malware_callback,0.415,1.72,2026-04-26 08:40:27
SIG-0002365,ACC-001765,impossible_travel,0.129,0.74,2026-03-15 12:20:21
SIG-0002366,ACC-001765,off_hours_admin,0.282,2.39,2026-04-02 10:26:10
SIG-0002367,ACC-001765,mass_file_download,0.263,2.06,2026-04-27 23:00:21
SIG-0002368,ACC-001765,malware_callback,0.148,2.59,2026-05-31 07:17:14
SIG-0002369,ACC-001765,mass_file_download,0.988,2.29,2026-03-13 11:50:55
SIG-0002370,ACC-001765,suspicious_oauth_grant,0.868,3.44,2026-03-18 23:39:33
SIG-0002371,ACC-001621,geo_velocity,0.988,3.67,2026-05-27 01:51:40
SIG-0002372,ACC-001621,anomalous_share_external,0.482,1.95,2026-04-29 09:09:02
SIG-0002373,ACC-001621,suspicious_oauth_grant,0.28,3.87,2026-04-07 17:18:58
SIG-0002374,ACC-001621,malware_callback,0.39,3.75,2026-05-02 20:53:44
SIG-0002375,ACC-001621,suspicious_oauth_grant,0.191,1.9,2026-05-20 05:55:47
SIG-0002376,ACC-001621,new_device_burst,0.729,2.28,2026-04-19 23:49:58
SIG-0002377,ACC-001621,api_token_abuse,0.98,3.62,2026-03-03 08:26:46
SIG-0002378,ACC-001621,bulk_account_creation,0.79,4.89,2026-04-02 12:24:32
SIG-0002379,ACC-001621,credential_stuffing,0.634,4.47,2026-05-10 13:13:03
SIG-0002380,ACC-000743,impossible_travel,0.113,2.55,2026-04-02 11:32:55
SIG-0002381,ACC-000813,mass_file_download,0.677,1.89,2026-05-14 13:34:37
SIG-0002382,ACC-000813,impossible_travel,0.898,1.26,2026-03-20 07:30:07
SIG-0002383,ACC-001323,new_device_burst,0.461,2.43,2026-03-10 02:13:15
SIG-0002384,ACC-000501,mass_file_download,0.884,4.21,2026-05-22 06:01:23
SIG-0002385,ACC-000501,data_staging,0.217,4.13,2026-05-30 23:48:48
SIG-0002386,ACC-000342,impossible_travel,0.939,2.65,2026-03-04 01:11:25
SIG-0002387,ACC-000342,geo_velocity,0.724,2.92,2026-03-24 14:25:17
SIG-0002388,ACC-000342,geo_velocity,0.342,3.11,2026-04-17 10:14:11
SIG-0002389,ACC-000342,api_token_abuse,0.375,2.67,2026-05-30 11:46:43
SIG-0002390,ACC-000342,geo_velocity,0.799,3.2,2026-04-28 19:15:31
SIG-0002391,ACC-000342,malware_callback,0.524,2.17,2026-04-02 17:26:22
SIG-0002392,ACC-000342,malware_callback,0.438,0.96,2026-04-03 10:55:47
SIG-0002393,ACC-000342,impossible_travel,0.997,2.35,2026-03-05 17:47:04
SIG-0002394,ACC-000728,malware_callback,0.966,3.89,2026-04-22 20:59:47
SIG-0002395,ACC-000728,mfa_fatigue,0.921,4.33,2026-03-21 22:19:49
SIG-0002396,ACC-000728,bulk_account_creation,0.337,2.03,2026-03-29 05:07:58
SIG-0002397,ACC-000728,data_staging,0.84,0.65,2026-03-26 14:01:33
SIG-0002398,ACC-000728,mfa_fatigue,0.32,1.28,2026-04-28 13:42:26
SIG-0002399,ACC-000728,mfa_fatigue,0.993,3.0,2026-03-30 22:44:00
SIG-0002400,ACC-000728,anomalous_share_external,0.275,2.29,2026-05-07 17:29:18
SIG-0002401,ACC-000728,malware_callback,0.363,4.76,2026-05-06 18:39:46
SIG-0002402,ACC-000728,credential_stuffing,0.423,4.24,2026-05-08 00:43:42
SIG-0002403,ACC-000294,off_hours_admin,0.79,2.68,2026-04-06 13:20:18
SIG-0002404,ACC-000294,suspicious_oauth_grant,0.937,0.6,2026-05-07 20:26:17
SIG-0002405,ACC-000294,new_device_burst,0.269,4.21,2026-05-20 12:47:46
SIG-0002406,ACC-001022,geo_velocity,0.576,3.5,2026-03-04 14:27:50
SIG-0002407,ACC-001022,suspicious_oauth_grant,0.779,4.44,2026-04-30 10:59:05
SIG-0002408,ACC-001022,credential_stuffing,0.835,1.14,2026-03-18 19:27:46
SIG-0002409,ACC-001022,api_token_abuse,0.875,3.52,2026-04-23 10:21:53
SIG-0002410,ACC-001022,mfa_fatigue,0.495,2.1,2026-04-06 06:48:33
SIG-0002411,ACC-001022,data_staging,0.526,4.55,2026-05-03 21:37:30
SIG-0002412,ACC-001036,api_token_abuse,0.869,2.63,2026-04-30 17:22:21
SIG-0002413,ACC-001036,new_device_burst,0.216,3.03,2026-05-31 06:47:16
SIG-0002414,ACC-000708,malware_callback,0.885,4.63,2026-05-06 04:10:06
SIG-0002415,ACC-000708,off_hours_admin,0.157,3.31,2026-04-28 08:25:26
SIG-0002416,ACC-000708,off_hours_admin,0.125,4.62,2026-04-29 09:24:18
SIG-0002417,ACC-000708,mfa_fatigue,0.263,3.71,2026-03-06 09:43:28
SIG-0002418,ACC-000708,geo_velocity,0.829,0.97,2026-05-29 12:41:16
SIG-0002419,ACC-000708,mfa_fatigue,0.845,1.83,2026-03-12 04:09:31
SIG-0002420,ACC-000708,anomalous_share_external,0.86,0.8,2026-05-04 13:02:25
SIG-0002421,ACC-001349,new_device_burst,0.576,1.88,2026-05-16 03:16:23
SIG-0002422,ACC-000108,suspicious_oauth_grant,0.813,1.48,2026-05-22 08:42:20
SIG-0002423,ACC-000108,new_device_burst,0.874,3.9,2026-05-19 20:42:56
SIG-0002424,ACC-000108,new_device_burst,0.541,1.57,2026-04-06 08:05:02
SIG-0002425,ACC-000108,geo_velocity,0.813,4.52,2026-05-01 07:25:52
SIG-0002426,ACC-000108,data_staging,0.598,0.6,2026-04-03 06:39:33
SIG-0002427,ACC-000108,impossible_travel,0.521,2.67,2026-03-17 22:19:36
SIG-0002428,ACC-000108,off_hours_admin,0.191,4.91,2026-04-10 15:51:33
SIG-0002429,ACC-000108,api_token_abuse,0.445,2.41,2026-03-04 15:58:08
SIG-0002430,ACC-000424,geo_velocity,0.109,1.03,2026-04-20 14:30:38
SIG-0002431,ACC-000424,credential_stuffing,0.991,4.24,2026-05-31 11:43:18
SIG-0002432,ACC-000424,off_hours_admin,0.232,3.36,2026-04-30 18:15:59
SIG-0002433,ACC-000424,data_staging,0.738,4.24,2026-05-07 13:46:12
SIG-0002434,ACC-000424,data_staging,0.102,4.99,2026-04-20 13:49:12
SIG-0002435,ACC-000424,anomalous_share_external,0.465,0.86,2026-04-18 11:20:16
SIG-0002436,ACC-000424,suspicious_oauth_grant,0.318,1.54,2026-04-24 11:29:09
SIG-0002437,ACC-000424,mass_file_download,0.949,4.34,2026-05-12 10:27:19
SIG-0002438,ACC-000747,new_device_burst,0.434,1.25,2026-03-15 06:33:14
SIG-0002439,ACC-000747,mass_file_download,0.483,2.18,2026-05-01 10:58:41
SIG-0002440,ACC-000747,geo_velocity,0.863,3.23,2026-05-04 22:34:23
SIG-0002441,ACC-001996,suspicious_oauth_grant,0.299,4.15,2026-04-26 16:46:05
SIG-0002442,ACC-001996,impossible_travel,0.584,4.22,2026-05-06 14:12:25
SIG-0002443,ACC-001996,geo_velocity,0.245,2.09,2026-05-25 17:23:33
SIG-0002444,ACC-000047,data_staging,0.576,4.78,2026-05-19 07:24:42
SIG-0002445,ACC-000047,credential_stuffing,0.644,3.75,2026-06-01 12:28:54
SIG-0002446,ACC-000047,geo_velocity,0.482,4.09,2026-03-27 13:23:08
SIG-0002447,ACC-000047,malware_callback,0.627,1.34,2026-04-04 00:11:21
SIG-0002448,ACC-000047,bulk_account_creation,0.599,3.73,2026-04-19 16:28:51
SIG-0002449,ACC-000047,data_staging,0.36,3.06,2026-05-31 02:54:55
SIG-0002450,ACC-000047,anomalous_share_external,0.162,3.77,2026-04-07 14:26:40
SIG-0002451,ACC-000047,geo_velocity,0.605,1.3,2026-04-24 13:22:34
SIG-0002452,ACC-000047,suspicious_oauth_grant,0.427,3.35,2026-04-07 05:31:01
SIG-0002453,ACC-001381,off_hours_admin,0.62,2.74,2026-03-24 15:37:52
SIG-0002454,ACC-001381,geo_velocity,0.285,4.87,2026-03-23 01:08:06
SIG-0002455,ACC-001381,off_hours_admin,0.175,3.37,2026-03-10 14:38:23
SIG-0002456,ACC-001381,api_token_abuse,0.783,4.3,2026-05-10 11:38:12
SIG-0002457,ACC-001381,anomalous_share_external,0.379,0.67,2026-04-12 14:14:17
SIG-0002458,ACC-001381,anomalous_share_external,0.372,3.88,2026-04-16 13:42:06
SIG-0002459,ACC-001172,mass_file_download,0.239,3.3,2026-03-15 23:40:30
SIG-0002460,ACC-001172,geo_velocity,0.451,3.21,2026-05-04 17:43:11
SIG-0002461,ACC-001172,data_staging,0.231,1.34,2026-04-06 19:55:42
SIG-0002462,ACC-001172,geo_velocity,0.227,4.29,2026-04-04 22:57:36
SIG-0002463,ACC-001172,anomalous_share_external,0.327,2.11,2026-03-19 09:02:38
SIG-0002464,ACC-001172,api_token_abuse,0.726,4.27,2026-04-10 01:06:06
SIG-0002465,ACC-001806,geo_velocity,0.33,3.57,2026-04-02 21:27:40
SIG-0002466,ACC-001806,mfa_fatigue,0.875,1.78,2026-05-07 13:53:23
SIG-0002467,ACC-001806,mass_file_download,0.449,4.61,2026-05-24 12:06:06
SIG-0002468,ACC-001806,bulk_account_creation,0.925,4.73,2026-03-09 11:17:42
SIG-0002469,ACC-001806,new_device_burst,0.94,2.3,2026-05-19 13:04:46
SIG-0002470,ACC-001806,credential_stuffing,0.532,3.45,2026-04-22 17:29:54
SIG-0002471,ACC-001806,credential_stuffing,0.404,3.2,2026-06-01 07:27:21
SIG-0002472,ACC-000140,impossible_travel,0.558,0.96,2026-03-20 22:26:56
SIG-0002473,ACC-000140,mfa_fatigue,0.308,0.86,2026-04-03 18:39:15
SIG-0002474,ACC-000140,credential_stuffing,0.656,2.99,2026-05-27 04:43:16
SIG-0002475,ACC-000140,malware_callback,0.634,1.08,2026-05-02 15:36:34
SIG-0002476,ACC-000140,data_staging,0.288,2.21,2026-04-16 22:11:58
SIG-0002477,ACC-000140,anomalous_share_external,0.243,3.73,2026-05-16 21:43:48
SIG-0002478,ACC-000567,bulk_account_creation,0.62,1.68,2026-05-01 13:26:00
SIG-0002479,ACC-000858,geo_velocity,0.135,1.5,2026-04-17 23:52:34
SIG-0002480,ACC-001821,data_staging,0.709,4.88,2026-05-07 04:22:08
SIG-0002481,ACC-000855,bulk_account_creation,0.124,2.5,2026-05-09 17:59:34
SIG-0002482,ACC-000855,api_token_abuse,0.22,4.61,2026-04-25 17:06:39
SIG-0002483,ACC-000855,anomalous_share_external,0.265,2.4,2026-03-18 20:51:21
SIG-0002484,ACC-000855,malware_callback,0.907,2.12,2026-04-27 00:20:32
SIG-0002485,ACC-000855,off_hours_admin,0.965,4.31,2026-03-21 20:37:45
SIG-0002486,ACC-000855,new_device_burst,0.707,3.96,2026-05-09 20:46:08
SIG-0002487,ACC-000118,impossible_travel,0.475,1.92,2026-05-15 18:35:28
SIG-0002488,ACC-000118,suspicious_oauth_grant,0.675,2.16,2026-03-13 09:24:23
SIG-0002489,ACC-000118,geo_velocity,0.423,2.4,2026-05-19 21:02:26
SIG-0002490,ACC-000638,off_hours_admin,0.133,0.61,2026-05-29 13:01:44
SIG-0002491,ACC-000638,api_token_abuse,0.532,3.11,2026-03-31 11:14:53
SIG-0002492,ACC-000638,new_device_burst,0.154,4.59,2026-05-08 18:05:25
SIG-0002493,ACC-000638,malware_callback,0.664,0.9,2026-04-25 03:54:20
SIG-0002494,ACC-000638,anomalous_share_external,0.479,3.09,2026-03-23 06:49:57
SIG-0002495,ACC-000638,suspicious_oauth_grant,0.66,3.62,2026-03-11 10:41:40
SIG-0002496,ACC-000638,suspicious_oauth_grant,0.728,3.78,2026-04-30 16:11:56
SIG-0002497,ACC-000934,anomalous_share_external,0.638,3.0,2026-05-21 01:35:49
SIG-0002498,ACC-000934,geo_velocity,0.693,3.01,2026-05-08 17:20:43
SIG-0002499,ACC-000420,api_token_abuse,0.127,1.76,2026-04-01 19:33:49
SIG-0002500,ACC-000420,mfa_fatigue,0.155,2.45,2026-03-27 10:54:45
SIG-0002501,ACC-000420,mass_file_download,0.142,4.67,2026-05-06 03:56:48
SIG-0002502,ACC-000420,geo_velocity,0.339,4.88,2026-03-25 05:49:33
SIG-0002503,ACC-000420,malware_callback,0.94,4.5,2026-05-15 16:29:22
SIG-0002504,ACC-000726,credential_stuffing,0.477,0.63,2026-04-14 13:59:40
SIG-0002505,ACC-000726,credential_stuffing,0.732,4.08,2026-03-06 19:30:05
SIG-0002506,ACC-000726,anomalous_share_external,0.47,3.26,2026-05-27 23:26:46
SIG-0002507,ACC-000726,new_device_burst,0.137,3.35,2026-03-23 13:04:24
SIG-0002508,ACC-000726,api_token_abuse,0.31,2.91,2026-05-19 12:21:04
SIG-0002509,ACC-000726,malware_callback,0.542,2.23,2026-05-02 20:54:06
SIG-0002510,ACC-000726,api_token_abuse,0.78,4.28,2026-03-31 11:48:36
SIG-0002511,ACC-000409,geo_velocity,0.441,2.16,2026-03-03 11:55:57
SIG-0002512,ACC-000409,bulk_account_creation,0.666,3.48,2026-04-20 04:45:12
SIG-0002513,ACC-000409,off_hours_admin,0.546,4.02,2026-03-28 12:08:04
SIG-0002514,ACC-000936,impossible_travel,0.333,1.93,2026-03-23 02:24:49
SIG-0002515,ACC-000936,data_staging,0.282,2.85,2026-05-26 22:12:21
SIG-0002516,ACC-000936,api_token_abuse,0.776,1.88,2026-05-03 10:47:38
SIG-0002517,ACC-000936,credential_stuffing,0.149,1.11,2026-05-19 17:26:24
SIG-0002518,ACC-000936,off_hours_admin,0.511,3.95,2026-03-19 20:16:23
SIG-0002519,ACC-000936,mfa_fatigue,0.239,4.61,2026-05-21 06:33:04
SIG-0002520,ACC-000936,malware_callback,0.198,4.15,2026-03-17 08:04:39
SIG-0002521,ACC-000936,mfa_fatigue,0.877,1.16,2026-04-14 02:21:56
SIG-0002522,ACC-000688,off_hours_admin,0.666,4.01,2026-03-18 18:26:33
SIG-0002523,ACC-000688,geo_velocity,0.626,2.94,2026-04-14 10:51:22
SIG-0002524,ACC-001622,new_device_burst,0.133,2.74,2026-04-23 01:48:00
SIG-0002525,ACC-001622,anomalous_share_external,0.453,2.01,2026-05-22 17:09:03
SIG-0002526,ACC-001622,credential_stuffing,0.615,4.8,2026-04-24 00:52:46
SIG-0002527,ACC-001622,mfa_fatigue,0.693,1.04,2026-05-01 12:33:42
SIG-0002528,ACC-001622,impossible_travel,0.461,3.05,2026-04-07 07:22:46
SIG-0002529,ACC-000997,off_hours_admin,0.844,1.17,2026-04-24 13:17:39
SIG-0002530,ACC-000997,bulk_account_creation,0.298,4.09,2026-05-11 19:59:39
SIG-0002531,ACC-000997,mfa_fatigue,0.664,4.84,2026-05-25 19:49:18
SIG-0002532,ACC-000997,off_hours_admin,0.617,3.44,2026-03-19 10:30:48
SIG-0002533,ACC-000997,malware_callback,0.792,3.3,2026-03-10 23:44:02
SIG-0002534,ACC-000997,geo_velocity,0.5,4.67,2026-03-24 04:28:44
SIG-0002535,ACC-001508,new_device_burst,0.425,0.67,2026-05-10 11:03:52
SIG-0002536,ACC-001508,suspicious_oauth_grant,0.186,2.92,2026-05-13 05:27:06
SIG-0002537,ACC-000851,credential_stuffing,0.161,4.61,2026-05-21 06:21:10
SIG-0002538,ACC-000917,malware_callback,0.847,2.79,2026-03-17 13:22:29
SIG-0002539,ACC-000917,off_hours_admin,0.476,4.78,2026-03-03 00:49:42
SIG-0002540,ACC-000917,credential_stuffing,0.234,4.01,2026-04-06 19:51:53
SIG-0002541,ACC-000917,bulk_account_creation,0.606,3.98,2026-03-20 06:01:09
SIG-0002542,ACC-000917,suspicious_oauth_grant,0.929,2.01,2026-03-18 14:12:35
SIG-0002543,ACC-001259,mfa_fatigue,0.553,2.14,2026-03-07 19:00:55
SIG-0002544,ACC-001259,credential_stuffing,0.315,3.81,2026-03-22 02:02:09
SIG-0002545,ACC-001259,off_hours_admin,0.462,4.55,2026-04-25 07:04:20
SIG-0002546,ACC-001259,credential_stuffing,0.176,1.2,2026-05-22 12:07:24
SIG-0002547,ACC-001259,malware_callback,0.316,2.91,2026-03-11 12:59:09
SIG-0002548,ACC-001259,off_hours_admin,0.944,1.59,2026-04-27 16:41:20
SIG-0002549,ACC-001259,mass_file_download,0.352,2.73,2026-04-05 06:11:52
SIG-0002550,ACC-001320,api_token_abuse,0.678,2.12,2026-04-08 18:03:54
SIG-0002551,ACC-001320,geo_velocity,0.346,1.26,2026-05-24 08:35:40
SIG-0002552,ACC-001320,credential_stuffing,0.539,1.29,2026-05-08 02:13:09
SIG-0002553,ACC-001320,mass_file_download,0.946,3.0,2026-03-03 02:47:16
SIG-0002554,ACC-001320,api_token_abuse,0.644,1.83,2026-05-06 22:50:47
SIG-0002555,ACC-001320,off_hours_admin,0.766,4.58,2026-04-04 15:11:13
SIG-0002556,ACC-001043,off_hours_admin,0.987,4.89,2026-03-24 02:58:52
SIG-0002557,ACC-000476,api_token_abuse,0.253,4.28,2026-04-07 06:51:52
SIG-0002558,ACC-001498,api_token_abuse,0.472,2.12,2026-04-06 19:18:02
SIG-0002559,ACC-001498,anomalous_share_external,0.661,1.07,2026-05-27 03:41:33
SIG-0002560,ACC-001498,api_token_abuse,0.948,1.98,2026-03-19 18:20:41
SIG-0002561,ACC-001498,data_staging,0.174,4.16,2026-05-28 01:02:07
SIG-0002562,ACC-001498,credential_stuffing,0.323,2.24,2026-04-24 11:06:03
SIG-0002563,ACC-001498,api_token_abuse,0.281,3.19,2026-03-17 11:27:10
SIG-0002564,ACC-001119,malware_callback,0.473,2.71,2026-03-30 01:32:43
SIG-0002565,ACC-001119,data_staging,0.145,3.77,2026-04-06 13:58:14
SIG-0002566,ACC-001119,new_device_burst,0.442,3.95,2026-05-29 03:28:45
SIG-0002567,ACC-001119,credential_stuffing,0.227,2.44,2026-03-06 14:35:02
SIG-0002568,ACC-000652,malware_callback,0.905,3.1,2026-05-07 04:24:06
SIG-0002569,ACC-000652,api_token_abuse,0.487,1.86,2026-03-15 13:28:53
SIG-0002570,ACC-000652,geo_velocity,0.609,3.67,2026-04-27 15:14:19
SIG-0002571,ACC-000652,malware_callback,0.984,0.7,2026-05-31 03:23:48
SIG-0002572,ACC-000652,bulk_account_creation,0.254,1.86,2026-03-24 21:04:58
SIG-0002573,ACC-000652,anomalous_share_external,0.755,3.74,2026-03-17 10:05:38
SIG-0002574,ACC-000652,mass_file_download,0.736,4.53,2026-05-10 20:59:35
SIG-0002575,ACC-000939,impossible_travel,0.237,3.12,2026-04-15 00:29:15
SIG-0002576,ACC-000939,data_staging,0.748,2.99,2026-04-04 17:17:18
SIG-0002577,ACC-000939,credential_stuffing,0.837,4.33,2026-04-19 08:49:27
SIG-0002578,ACC-000939,mass_file_download,0.642,4.68,2026-04-07 04:48:18
SIG-0002579,ACC-000939,api_token_abuse,0.195,4.99,2026-04-25 14:54:26
SIG-0002580,ACC-000939,bulk_account_creation,0.337,1.42,2026-05-17 19:50:11
SIG-0002581,ACC-000939,geo_velocity,0.74,3.21,2026-04-19 09:57:56
SIG-0002582,ACC-000939,suspicious_oauth_grant,0.757,2.19,2026-04-13 23:49:44
SIG-0002583,ACC-001677,mfa_fatigue,0.415,3.75,2026-05-21 18:06:09
SIG-0002584,ACC-001677,api_token_abuse,0.171,0.52,2026-05-11 01:05:13
SIG-0002585,ACC-001677,api_token_abuse,0.859,4.39,2026-04-02 04:10:32
SIG-0002586,ACC-001677,mfa_fatigue,0.218,3.23,2026-03-03 23:31:49
SIG-0002587,ACC-001677,mass_file_download,0.842,1.24,2026-05-18 14:47:45
SIG-0002588,ACC-001677,mass_file_download,0.791,1.67,2026-05-12 23:16:23
SIG-0002589,ACC-001264,bulk_account_creation,0.494,4.76,2026-03-10 20:46:56
SIG-0002590,ACC-001264,suspicious_oauth_grant,0.614,4.52,2026-04-15 08:10:02
SIG-0002591,ACC-001264,new_device_burst,0.555,0.75,2026-05-02 04:02:30
SIG-0002592,ACC-001264,impossible_travel,0.371,3.24,2026-05-29 06:03:42
SIG-0002593,ACC-001264,bulk_account_creation,0.693,3.5,2026-05-30 10:16:00
SIG-0002594,ACC-000263,mass_file_download,0.272,1.24,2026-05-07 13:34:22
SIG-0002595,ACC-000263,anomalous_share_external,0.365,1.25,2026-05-31 19:11:06
SIG-0002596,ACC-000263,malware_callback,0.524,4.95,2026-03-15 14:57:53
SIG-0002597,ACC-000263,bulk_account_creation,0.682,2.09,2026-03-31 13:42:42
SIG-0002598,ACC-000263,geo_velocity,0.526,4.18,2026-04-25 06:47:11
SIG-0002599,ACC-000263,geo_velocity,0.972,3.08,2026-03-14 03:09:19
SIG-0002600,ACC-000263,malware_callback,0.513,3.1,2026-04-25 00:20:15
SIG-0002601,ACC-000263,impossible_travel,0.105,2.92,2026-03-16 13:38:16
SIG-0002602,ACC-001096,off_hours_admin,0.615,2.99,2026-05-26 06:19:04
SIG-0002603,ACC-001096,credential_stuffing,0.996,3.6,2026-05-02 03:53:20
SIG-0002604,ACC-001096,mfa_fatigue,0.199,3.52,2026-03-04 15:08:49
SIG-0002605,ACC-001096,geo_velocity,0.751,2.06,2026-03-08 23:37:24
SIG-0002606,ACC-000089,mass_file_download,0.781,3.56,2026-05-28 07:33:47
SIG-0002607,ACC-000089,credential_stuffing,0.451,2.16,2026-03-07 02:06:06
SIG-0002608,ACC-000089,impossible_travel,0.454,3.98,2026-03-11 19:19:11
SIG-0002609,ACC-001915,mass_file_download,0.537,3.31,2026-05-02 22:30:10
SIG-0002610,ACC-001915,geo_velocity,0.392,0.88,2026-03-23 11:12:27
SIG-0002611,ACC-001915,geo_velocity,0.435,3.6,2026-04-14 09:10:55
SIG-0002612,ACC-001915,new_device_burst,0.487,3.53,2026-03-11 17:33:13
SIG-0002613,ACC-001915,impossible_travel,0.829,4.59,2026-04-26 22:34:32
SIG-0002614,ACC-001915,impossible_travel,0.525,3.0,2026-04-07 17:12:32
SIG-0002615,ACC-001915,mass_file_download,0.23,1.31,2026-03-25 10:07:09
SIG-0002616,ACC-001915,off_hours_admin,0.24,0.53,2026-05-27 14:38:34
SIG-0002617,ACC-001915,impossible_travel,0.635,1.59,2026-03-09 13:03:39
SIG-0002618,ACC-001555,credential_stuffing,0.23,0.74,2026-04-27 19:18:26
SIG-0002619,ACC-001555,data_staging,0.313,1.1,2026-05-25 21:40:47
SIG-0002620,ACC-001555,data_staging,0.792,2.68,2026-05-07 09:56:50
SIG-0002621,ACC-001555,malware_callback,0.442,1.17,2026-04-10 08:30:58
SIG-0002622,ACC-001555,geo_velocity,0.56,2.28,2026-04-27 02:30:24
SIG-0002623,ACC-001555,new_device_burst,0.729,2.08,2026-03-15 22:52:19
SIG-0002624,ACC-001555,geo_velocity,0.665,2.2,2026-03-27 04:43:00
SIG-0002625,ACC-001555,mass_file_download,0.393,1.58,2026-04-04 20:00:45
SIG-0002626,ACC-000215,suspicious_oauth_grant,0.149,1.66,2026-05-25 19:32:25
SIG-0002627,ACC-000215,anomalous_share_external,0.815,3.96,2026-03-07 14:01:12
SIG-0002628,ACC-000215,data_staging,0.998,2.47,2026-04-06 15:16:15
SIG-0002629,ACC-000364,credential_stuffing,0.927,2.5,2026-03-07 16:04:43
SIG-0002630,ACC-000364,data_staging,0.698,0.55,2026-04-08 16:28:39
SIG-0002631,ACC-000364,anomalous_share_external,0.461,4.07,2026-05-04 08:33:27
SIG-0002632,ACC-000823,mfa_fatigue,0.263,1.0,2026-05-22 13:19:05
SIG-0002633,ACC-000823,impossible_travel,0.894,1.09,2026-04-01 03:48:31
SIG-0002634,ACC-000823,off_hours_admin,0.609,0.51,2026-05-02 09:57:42
SIG-0002635,ACC-000545,anomalous_share_external,0.502,3.42,2026-04-25 08:59:53
SIG-0002636,ACC-000545,anomalous_share_external,0.353,4.94,2026-04-30 10:21:34
SIG-0002637,ACC-000545,credential_stuffing,0.832,1.9,2026-05-20 08:39:01
SIG-0002638,ACC-000545,off_hours_admin,0.344,1.34,2026-04-02 10:10:29
SIG-0002639,ACC-000545,suspicious_oauth_grant,0.315,4.29,2026-05-29 21:18:35
SIG-0002640,ACC-000545,malware_callback,0.421,2.51,2026-04-22 23:56:30
SIG-0002641,ACC-000545,geo_velocity,0.212,3.23,2026-03-20 16:34:06
SIG-0002642,ACC-001183,new_device_burst,0.305,3.91,2026-05-16 17:42:18
SIG-0002643,ACC-001183,suspicious_oauth_grant,0.747,3.05,2026-04-08 18:48:16
SIG-0002644,ACC-001183,credential_stuffing,0.228,4.34,2026-03-11 15:39:06
SIG-0002645,ACC-001183,bulk_account_creation,0.521,1.4,2026-03-05 20:18:58
SIG-0002646,ACC-001183,anomalous_share_external,0.103,1.11,2026-03-07 22:39:34
SIG-0002647,ACC-001183,mass_file_download,0.584,1.21,2026-04-09 21:05:02
SIG-0002648,ACC-001183,off_hours_admin,0.957,2.07,2026-05-12 19:35:14
SIG-0002649,ACC-001183,off_hours_admin,0.62,2.2,2026-05-13 21:55:28
SIG-0002650,ACC-001183,api_token_abuse,0.762,3.36,2026-05-05 20:12:37
SIG-0002651,ACC-001633,suspicious_oauth_grant,0.171,1.48,2026-03-14 12:23:17
SIG-0002652,ACC-001633,mass_file_download,0.507,2.44,2026-04-16 23:41:46
SIG-0002653,ACC-001633,impossible_travel,0.737,2.87,2026-04-05 22:24:43
SIG-0002654,ACC-001556,bulk_account_creation,0.461,1.63,2026-05-12 07:12:43
SIG-0002655,ACC-000799,api_token_abuse,0.664,1.61,2026-05-30 13:30:37
SIG-0002656,ACC-000799,bulk_account_creation,0.823,2.58,2026-03-30 07:53:07
SIG-0002657,ACC-001750,bulk_account_creation,0.632,1.12,2026-04-25 03:02:31
SIG-0002658,ACC-001750,credential_stuffing,0.725,1.22,2026-05-28 12:36:35
